TransactionID,Date,CustomerID,ProductID,RegionID,Units,UnitCost,Category,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
5654,2025-05-20,1030,108,1,5,54.67,Services,79.24,0.076,366.09,273.35,92.74
5655,2024-07-11,1189,119,4,1,10.34,Services,15.28,0.054,14.45,10.34,4.11
5656,2024-03-08,1145,112,1,4,38.6,Services,50.65,0.131,176.06,154.4,21.66
5657,2025-05-08,1089,100,1,2,7.37,Services,12.6,0.0,25.2,14.74,10.46
5658,2024-02-21,1005,105,2,2,26.09,Add-on,35.78,0.053,67.77,52.18,15.59
5659,2024-12-28,1138,119,3,2,10.34,Services,12.82,0.005,25.51,20.68,4.83
5660,2025-04-18,1094,107,2,1,65.35,Subscription,143.65,0.093,130.29,65.35,64.94
5661,2025-06-04,1118,116,1,2,27.96,Add-on,53.88,0.121,94.72,55.92,38.8
5662,2026-02-01,1119,117,1,6,64.14,Add-on,134.37,0.089,734.47,384.84,349.63
5663,2025-03-06,1122,103,1,3,29.42,Services,35.32,0.168,88.16,88.26,-0.1
5664,2024-10-24,1284,111,4,1,21.04,Services,31.59,0.008,31.34,21.04,10.3
5665,2025-03-10,1178,115,5,1,95.3,Subscription,135.65,0.083,124.39,95.3,29.09
5666,2025-11-26,1006,117,1,4,64.14,Add-on,133.45,0.043,510.85,256.56,254.29
5667,2025-11-21,1126,109,1,1,38.49,Hardware,82.08,0.078,75.68,38.49,37.19
5668,2024-07-16,1076,103,5,3,29.42,Services,47.13,0.175,116.65,88.26,28.39
5669,2024-05-07,1233,101,1,2,116.54,Add-on,191.29,0.184,312.19,233.08,79.11
5670,2025-06-15,1073,114,1,3,57.45,Add-on,125.47,0.098,339.52,172.35,167.17
5671,2025-02-14,1270,108,3,3,54.67,Services,88.36,0.13,230.62,164.01,66.61
5672,2024-03-05,1119,114,1,2,57.45,Add-on,94.16,0.139,162.14,114.9,47.24
5673,2025-11-24,1034,104,2,3,25.91,Services,52.34,0.117,138.65,77.73,60.92
5674,2024-08-28,1206,118,4,2,73.13,Add-on,146.68,0.106,262.26,146.26,116.0
5675,2025-01-03,1269,102,2,5,100.73,Subscription,130.7,0.094,592.07,503.65,88.42
5676,2025-06-19,1092,116,3,4,27.96,Add-on,52.99,0.03,205.6,111.84,93.76
5677,2025-01-18,1176,112,3,1,38.6,Services,70.22,0.046,66.99,38.6,28.39
5678,2025-03-06,1273,102,1,4,100.73,Subscription,196.41,0.071,729.86,402.92,326.94
5679,2024-03-23,1178,103,5,3,29.42,Services,50.7,0.163,127.31,88.26,39.05
5680,2025-11-27,1128,117,5,3,64.14,Add-on,140.18,0.02,412.13,192.42,219.71
5681,2025-09-02,1124,102,4,6,100.73,Subscription,183.99,0.015,1087.38,604.38,483.0
5682,2025-07-27,1026,113,3,4,47.13,Services,73.42,0.008,291.33,188.52,102.81
5683,2024-10-12,1063,115,4,2,95.3,Subscription,185.27,0.099,333.86,190.6,143.26
5684,2025-06-17,1059,111,2,2,21.04,Services,24.51,0.109,43.68,42.08,1.6
5685,2025-04-03,1218,110,5,2,75.36,Services,112.48,0.056,212.36,150.72,61.64
5686,2024-07-30,1216,101,3,2,116.54,Add-on,192.96,0.076,356.59,233.08,123.51
5687,2024-05-05,1168,100,3,1,7.37,Services,11.96,0.133,10.37,7.37,3.0
5688,2025-02-16,1148,112,2,1,38.6,Services,51.11,0.053,48.4,38.6,9.8
5689,2025-05-13,1269,117,2,1,64.14,Add-on,90.01,0.06,84.61,64.14,20.47
5690,2025-02-28,1115,117,3,5,64.14,Add-on,137.46,0.003,685.24,320.7,364.54
5691,2025-07-07,1244,112,3,5,38.6,Services,80.63,0.086,368.48,193.0,175.48
5692,2025-09-01,1147,103,4,2,29.42,Services,38.63,0.067,72.08,58.84,13.24
5693,2025-06-26,1091,100,3,2,7.37,Services,11.45,0.107,20.45,14.74,5.71
5694,2024-06-06,1084,114,3,3,57.45,Add-on,77.31,0.0,231.93,172.35,59.58
5695,2024-04-21,1086,116,3,3,27.96,Add-on,54.53,0.0,163.59,83.88,79.71
5696,2025-02-05,1119,105,1,1,26.09,Add-on,36.52,0.105,32.69,26.09,6.6
5697,2026-01-28,1023,104,5,1,25.91,Services,32.03,0.062,30.04,25.91,4.13
5698,2024-05-01,1088,100,4,6,7.37,Services,15.22,0.048,86.94,44.22,42.72
5699,2024-09-29,1036,115,2,2,95.3,Subscription,183.19,0.123,321.32,190.6,130.72
5700,2024-10-20,1270,113,3,3,47.13,Services,92.88,0.144,238.52,141.39,97.13
5701,2025-02-01,1011,104,1,3,25.91,Services,50.91,0.096,138.07,77.73,60.34
5702,2025-04-15,1094,102,2,5,100.73,Subscription,169.22,0.032,819.02,503.65,315.37
5703,2024-07-25,1030,102,1,3,100.73,Subscription,189.54,0.052,539.05,302.19,236.86
5704,2024-04-19,1232,111,5,2,21.04,Services,38.87,0.0,77.74,42.08,35.66
5705,2025-03-15,1299,117,2,2,64.14,Add-on,138.98,0.041,266.56,128.28,138.28
5706,2024-10-04,1285,108,5,2,54.67,Services,63.79,0.083,116.99,109.34,7.65
5707,2025-07-21,1034,116,2,1,27.96,Add-on,49.95,0.079,46.0,27.96,18.04
5708,2025-07-22,1020,116,2,4,27.96,Add-on,34.03,0.122,119.51,111.84,7.67
5709,2025-04-26,1110,119,2,2,10.34,Services,21.14,0.043,40.46,20.68,19.78
5710,2024-04-23,1144,117,3,1,64.14,Add-on,88.47,0.138,76.26,64.14,12.12
5711,2025-04-21,1011,102,1,3,100.73,Subscription,146.67,0.037,423.73,302.19,121.54
5712,2025-12-10,1243,117,5,2,64.14,Add-on,85.14,0.049,161.94,128.28,33.66
5713,2024-11-16,1145,114,1,4,57.45,Add-on,101.28,0.079,373.12,229.8,143.32
5714,2024-06-27,1238,100,1,2,7.37,Services,15.05,0.01,29.8,14.74,15.06
5715,2024-08-06,1091,102,3,3,100.73,Subscription,152.85,0.133,397.56,302.19,95.37
5716,2026-02-27,1114,106,5,3,39.99,Subscription,47.62,0.026,139.15,119.97,19.18
5717,2025-06-11,1014,109,3,2,38.49,Hardware,58.37,0.015,114.99,76.98,38.01
5718,2025-05-06,1271,108,5,3,54.67,Services,113.73,0.078,314.58,164.01,150.57
5719,2024-03-01,1021,108,3,4,54.67,Services,98.72,0.0,394.88,218.68,176.2
5720,2024-02-23,1117,107,2,1,65.35,Subscription,111.23,0.0,111.23,65.35,45.88
5721,2025-11-10,1094,105,2,3,26.09,Add-on,33.97,0.119,89.78,78.27,11.51
5722,2025-06-21,1256,100,4,2,7.37,Services,12.83,0.065,23.99,14.74,9.25
5723,2024-03-05,1261,115,3,4,95.3,Subscription,142.78,0.075,528.29,381.2,147.09
5724,2025-09-03,1086,109,3,3,38.49,Hardware,78.44,0.0,235.32,115.47,119.85
5725,2025-08-08,1057,110,3,2,75.36,Services,122.57,0.103,219.89,150.72,69.17
5726,2025-12-04,1229,111,2,3,21.04,Services,34.55,0.047,98.78,63.12,35.66
5727,2024-06-19,1107,102,5,2,100.73,Subscription,206.28,0.02,404.31,201.46,202.85
5728,2024-09-29,1018,105,5,3,26.09,Add-on,46.03,0.005,137.4,78.27,59.13
5729,2025-11-29,1140,107,5,3,65.35,Subscription,80.72,0.0,242.16,196.05,46.11
5730,2025-06-18,1159,112,2,3,38.6,Services,50.23,0.045,143.91,115.8,28.11
5731,2025-01-25,1099,118,5,2,73.13,Add-on,148.47,0.088,270.81,146.26,124.55
5732,2025-11-23,1264,107,4,3,65.35,Subscription,123.78,0.081,341.26,196.05,145.21
5733,2024-11-22,1237,112,3,2,38.6,Services,68.8,0.0,137.6,77.2,60.4
5734,2024-04-17,1237,103,3,3,29.42,Services,62.58,0.074,173.85,88.26,85.59
5735,2024-06-10,1048,102,5,5,100.73,Subscription,197.7,0.015,973.67,503.65,470.02
5736,2025-03-27,1164,119,4,4,10.34,Services,20.33,0.154,68.8,41.36,27.44
5737,2024-07-24,1286,102,1,1,100.73,Subscription,207.66,0.14,178.59,100.73,77.86
5738,2025-08-12,1058,111,3,2,21.04,Services,37.18,0.109,66.25,42.08,24.17
5739,2024-01-16,1182,104,5,5,25.91,Services,50.26,0.09,228.68,129.55,99.13
5740,2024-11-22,1146,105,5,2,26.09,Add-on,31.32,0.126,54.75,52.18,2.57
5741,2025-08-30,1095,117,5,3,64.14,Add-on,120.45,0.051,342.92,192.42,150.5
5742,2025-10-20,1042,119,4,3,10.34,Services,21.34,0.0,64.02,31.02,33.0
5743,2024-01-02,1256,113,4,3,47.13,Services,100.37,0.091,273.71,141.39,132.32
5744,2024-01-10,1212,104,4,3,25.91,Services,33.52,0.042,96.34,77.73,18.61
5745,2025-03-09,1188,110,5,4,75.36,Services,165.7,0.083,607.79,301.44,306.35
5746,2024-05-04,1130,108,2,3,54.67,Services,99.38,0.07,277.27,164.01,113.26
5747,2024-03-21,1299,116,2,1,27.96,Add-on,40.12,0.085,36.71,27.96,8.75
5748,2025-04-29,1288,111,3,3,21.04,Services,30.49,0.111,81.32,63.12,18.2
5749,2025-10-13,1136,100,3,4,7.37,Services,14.06,0.046,53.65,29.48,24.17
5750,2024-05-29,1029,100,4,5,7.37,Services,10.71,0.0,53.55,36.85,16.7
5751,2024-12-05,1145,103,1,3,29.42,Services,46.71,0.059,131.86,88.26,43.6
5752,2024-05-08,1104,117,5,3,64.14,Add-on,131.6,0.096,356.9,192.42,164.48
5753,2025-03-13,1286,116,1,4,27.96,Add-on,41.25,0.082,151.47,111.84,39.63
5754,2026-01-20,1190,111,2,5,21.04,Services,44.62,0.01,220.87,105.2,115.67
5755,2025-05-15,1177,119,5,3,10.34,Services,19.04,0.058,53.81,31.02,22.79
5756,2024-02-27,1238,111,1,2,21.04,Services,27.85,0.004,55.48,42.08,13.4
5757,2024-07-16,1000,104,3,1,25.91,Services,36.5,0.083,33.47,25.91,7.56
5758,2024-07-29,1109,100,4,3,7.37,Services,11.4,0.107,30.54,22.11,8.43
5759,2024-02-14,1274,118,1,3,73.13,Add-on,153.4,0.127,401.75,219.39,182.36
5760,2024-04-06,1233,106,1,5,39.99,Subscription,69.72,0.09,317.23,199.95,117.28
5761,2024-10-05,1063,114,4,5,57.45,Add-on,68.81,0.083,315.49,287.25,28.24
5762,2025-06-18,1243,113,5,3,47.13,Services,87.66,0.121,231.16,141.39,89.77
5763,2025-02-13,1052,102,4,4,100.73,Subscription,136.91,0.012,541.07,402.92,138.15
5764,2025-04-05,1261,104,3,4,25.91,Services,33.37,0.105,119.46,103.64,15.82
5765,2025-01-25,1016,105,5,3,26.09,Add-on,39.92,0.027,116.53,78.27,38.26
5766,2024-02-13,1233,110,1,1,75.36,Services,151.35,0.077,139.7,75.36,64.34
5767,2024-01-27,1072,118,2,3,73.13,Add-on,160.15,0.12,422.8,219.39,203.41
5768,2024-04-06,1090,101,3,4,116.54,Add-on,250.3,0.061,940.13,466.16,473.97
5769,2025-07-01,1005,111,2,3,21.04,Services,26.46,0.0,79.38,63.12,16.26
5770,2025-09-12,1197,113,1,5,47.13,Services,77.98,0.038,375.08,235.65,139.43
5771,2025-07-20,1195,108,1,1,54.67,Services,82.99,0.006,82.49,54.67,27.82
5772,2025-12-04,1295,119,3,2,10.34,Services,13.34,0.078,24.6,20.68,3.92
5773,2024-08-06,1136,115,3,1,95.3,Subscription,128.2,0.021,125.51,95.3,30.21
5774,2024-07-03,1266,116,5,1,27.96,Add-on,47.91,0.018,47.05,27.96,19.09
5775,2024-03-09,1115,116,3,1,27.96,Add-on,39.27,0.008,38.96,27.96,11.0
5776,2024-05-09,1042,101,4,4,116.54,Add-on,164.46,0.0,657.84,466.16,191.68
5777,2025-07-20,1230,109,4,2,38.49,Hardware,69.0,0.031,133.72,76.98,56.74
5778,2025-08-31,1057,110,3,2,75.36,Services,99.6,0.101,179.08,150.72,28.36
5779,2025-08-21,1205,102,2,2,100.73,Subscription,157.24,0.0,314.48,201.46,113.02
5780,2025-09-22,1293,101,5,2,116.54,Add-on,161.71,0.076,298.84,233.08,65.76
5781,2025-12-20,1093,103,5,2,29.42,Services,46.2,0.027,89.91,58.84,31.07
5782,2024-11-29,1035,107,2,4,65.35,Subscription,94.35,0.0,377.4,261.4,116.0
5783,2024-06-02,1229,118,2,4,73.13,Add-on,132.99,0.018,522.38,292.52,229.86
5784,2025-06-30,1226,119,4,3,10.34,Services,14.55,0.072,40.51,31.02,9.49
5785,2024-03-19,1182,117,5,7,64.14,Add-on,89.37,0.089,569.91,448.98,120.93
5786,2025-08-01,1261,100,3,4,7.37,Services,9.26,0.129,32.26,29.48,2.78
5787,2025-02-16,1130,101,2,2,116.54,Add-on,148.76,0.017,292.46,233.08,59.38
5788,2025-06-29,1064,107,2,5,65.35,Subscription,131.57,0.1,592.06,326.75,265.31
5789,2025-08-31,1185,109,1,6,38.49,Hardware,74.27,0.091,405.07,230.94,174.13
5790,2024-06-17,1116,118,1,3,73.13,Add-on,94.17,0.134,244.65,219.39,25.26
5791,2025-11-11,1185,106,1,2,39.99,Subscription,77.07,0.035,148.75,79.98,68.77
5792,2025-10-24,1273,116,1,3,27.96,Add-on,45.5,0.061,128.17,83.88,44.29
5793,2025-08-05,1150,102,1,3,100.73,Subscription,150.32,0.019,442.39,302.19,140.2
5794,2025-05-29,1150,114,1,2,57.45,Add-on,95.41,0.107,170.4,114.9,55.5
5795,2024-11-09,1035,103,2,2,29.42,Services,39.79,0.075,73.61,58.84,14.77
5796,2024-02-01,1094,116,2,3,27.96,Add-on,38.36,0.058,108.41,83.88,24.53
5797,2024-10-13,1133,110,5,4,75.36,Services,128.11,0.037,493.48,301.44,192.04
5798,2025-08-16,1161,105,1,3,26.09,Add-on,49.86,0.075,138.36,78.27,60.09
5799,2024-02-12,1043,116,5,6,27.96,Add-on,55.33,0.058,312.73,167.76,144.97
5800,2025-09-08,1299,109,2,3,38.49,Hardware,82.75,0.091,115.78,115.47,0.31
5801,2024-01-01,1282,100,3,3,7.37,Services,10.92,0.044,31.32,22.11,9.21
5802,2025-07-26,1239,117,5,4,64.14,Add-on,100.84,0.034,389.65,256.56,133.09
5803,2024-09-26,1051,113,3,4,47.13,Services,94.32,0.064,353.13,188.52,164.61
5804,2024-06-28,1280,118,3,5,73.13,Add-on,117.86,0.042,564.55,365.65,198.9
5805,2026-01-05,1073,117,1,2,64.14,Add-on,132.31,0.037,254.83,128.28,126.55
5806,2025-06-01,1294,100,5,4,7.37,Services,11.81,0.0,47.24,29.48,17.76
5807,2024-04-12,1237,100,3,3,7.37,Services,9.9,0.004,29.58,22.11,7.47
5808,2024-01-10,1166,108,1,3,54.67,Services,71.94,0.0,215.82,164.01,51.81
5809,2025-08-05,1139,113,4,2,47.13,Services,93.21,0.039,179.15,94.26,84.89
5810,2024-03-30,1138,102,3,4,100.73,Subscription,173.03,0.117,611.14,402.92,208.22
5811,2024-08-13,1234,111,1,2,21.04,Services,37.33,0.0,74.66,42.08,32.58
5812,2025-10-31,1002,116,1,4,27.96,Add-on,49.4,0.006,196.41,111.84,84.57
5813,2026-01-09,1255,116,5,2,27.96,Add-on,47.98,0.052,90.97,55.92,35.05
5814,2024-05-05,1277,101,2,2,116.54,Add-on,137.55,0.147,234.66,233.08,1.58
5815,2024-07-27,1003,105,5,3,26.09,Add-on,40.61,0.122,106.97,78.27,28.7
5816,2024-04-06,1269,100,2,7,7.37,Services,12.82,0.0,89.74,51.59,38.15
5817,2024-03-14,1211,111,1,4,21.04,Services,44.28,0.062,166.14,84.16,81.98
5818,2025-09-18,1215,103,5,3,29.42,Services,42.12,0.0,126.36,88.26,38.1
5819,2024-07-09,1269,115,2,1,95.3,Subscription,123.48,0.058,116.32,95.3,21.02
5820,2025-11-12,1015,119,5,4,10.34,Services,17.79,0.141,61.13,41.36,19.77
5821,2025-12-16,1063,110,4,3,75.36,Services,111.12,0.004,332.03,226.08,105.95
5822,2024-02-25,1238,119,1,3,10.34,Services,19.35,0.071,53.93,31.02,22.91
5823,2025-12-20,1015,119,5,4,10.34,Services,18.23,0.079,67.16,41.36,25.8
5824,2025-07-06,1051,109,3,1,38.49,Hardware,68.48,0.072,63.55,38.49,25.06
5825,2024-02-01,1018,107,5,5,65.35,Subscription,114.4,0.167,476.48,326.75,149.73
5826,2025-06-10,1092,101,3,2,116.54,Add-on,253.05,0.102,454.48,233.08,221.4
5827,2025-07-27,1260,107,5,3,65.35,Subscription,117.56,0.142,302.6,196.05,106.55
5828,2025-10-28,1297,100,4,5,7.37,Services,12.55,0.073,58.17,36.85,21.32
5829,2024-10-10,1016,106,5,2,39.99,Subscription,47.04,0.034,90.88,79.98,10.9
5830,2025-12-21,1110,113,2,1,47.13,Services,60.2,0.058,56.71,47.13,9.58
5831,2025-05-08,1093,103,5,1,29.42,Services,60.42,0.095,54.68,29.42,25.26
5832,2024-07-05,1009,116,5,5,27.96,Add-on,60.22,0.038,289.66,139.8,149.86
5833,2025-05-12,1211,101,1,4,116.54,Add-on,138.59,0.052,525.53,466.16,59.37
5834,2025-03-17,1236,101,3,4,116.54,Add-on,147.3,0.008,584.49,466.16,118.33
5835,2024-05-09,1253,107,3,3,65.35,Subscription,134.43,0.105,360.94,196.05,164.89
5836,2025-09-30,1015,106,5,2,39.99,Subscription,54.94,0.024,107.24,79.98,27.26
5837,2024-10-18,1143,107,3,7,65.35,Subscription,79.44,0.061,522.16,457.45,64.71
5838,2024-04-23,1041,119,1,3,10.34,Services,21.26,0.003,63.59,31.02,32.57
5839,2024-07-17,1002,116,1,6,27.96,Add-on,54.92,0.076,304.48,167.76,136.72
5840,2024-01-13,1155,116,5,2,27.96,Add-on,50.49,0.183,82.5,55.92,26.58
5841,2024-09-27,1172,106,4,2,39.99,Subscription,49.66,0.168,82.63,79.98,2.65
5842,2025-08-23,1023,104,5,2,25.91,Services,46.97,0.034,90.75,51.82,38.93
5843,2024-08-02,1274,114,1,4,57.45,Add-on,78.25,0.099,282.01,229.8,52.21
5844,2025-03-19,1074,101,4,4,116.54,Add-on,230.34,0.02,902.93,466.16,436.77
5845,2026-02-28,1039,110,2,3,75.36,Services,139.54,0.063,392.25,226.08,166.17
5846,2025-05-26,1039,116,2,4,27.96,Add-on,53.3,0.0,213.2,111.84,101.36
5847,2025-03-22,1061,112,1,5,38.6,Services,62.24,0.055,294.08,193.0,101.08
5848,2025-12-15,1237,103,3,3,29.42,Services,45.61,0.015,69.15,88.26,-19.11
5849,2024-03-14,1244,117,3,1,64.14,Add-on,92.8,0.005,92.34,64.14,28.2
5850,2025-06-20,1017,113,5,2,47.13,Services,101.08,0.115,178.91,94.26,84.65
5851,2024-04-10,1139,118,4,3,73.13,Add-on,92.59,0.066,259.44,219.39,40.05
5852,2024-06-24,1081,102,3,4,100.73,Subscription,159.84,0.015,629.77,402.92,226.85
5853,2025-03-02,1188,103,5,7,29.42,Services,58.33,0.024,398.51,205.94,192.57
5854,2024-04-26,1107,108,5,4,54.67,Services,97.58,0.0,390.32,218.68,171.64
5855,2024-06-14,1233,113,1,4,47.13,Services,99.43,0.066,371.47,188.52,182.95
5856,2024-02-10,1267,116,2,2,27.96,Add-on,54.23,0.135,93.82,55.92,37.9
5857,2025-03-04,1103,101,2,4,116.54,Add-on,196.71,0.088,717.6,466.16,251.44
5858,2024-12-09,1133,113,5,2,47.13,Services,94.99,0.046,181.24,94.26,86.98
5859,2025-02-27,1032,115,2,2,95.3,Subscription,200.83,0.036,387.2,190.6,196.6
5860,2024-12-31,1236,118,3,7,73.13,Add-on,131.79,0.087,842.27,511.91,330.36
5861,2024-04-29,1177,115,5,3,95.3,Subscription,132.43,0.07,369.48,285.9,83.58
5862,2025-08-31,1011,110,1,2,75.36,Services,143.46,0.026,279.46,150.72,128.74
5863,2025-10-18,1228,113,5,1,47.13,Services,58.22,0.069,54.2,47.13,7.07
5864,2025-12-28,1268,106,1,3,39.99,Subscription,67.85,0.074,188.49,119.97,68.52
5865,2024-08-16,1130,104,2,2,25.91,Services,32.16,0.088,58.66,51.82,6.84
5866,2024-05-09,1248,107,3,2,65.35,Subscription,77.68,0.0,155.36,130.7,24.66
5867,2024-12-17,1057,116,3,4,27.96,Add-on,40.21,0.056,151.83,111.84,39.99
5868,2024-11-13,1003,113,5,2,47.13,Services,94.1,0.009,186.51,94.26,92.25
5869,2025-10-10,1235,109,1,2,38.49,Hardware,71.87,0.113,127.5,76.98,50.52
5870,2024-12-02,1172,111,4,2,21.04,Services,25.96,0.143,44.5,42.08,2.42
5871,2024-09-29,1035,104,2,4,25.91,Services,39.79,0.059,149.77,103.64,46.13
5872,2024-04-26,1278,107,5,2,65.35,Subscription,127.42,0.157,214.83,130.7,84.13
5873,2025-01-02,1236,111,3,3,21.04,Services,31.72,0.118,83.93,63.12,20.81
5874,2024-04-03,1274,103,1,4,29.42,Services,63.13,0.0,252.52,117.68,134.84
5875,2024-06-16,1295,112,3,5,38.6,Services,84.42,0.106,377.36,193.0,184.36
5876,2025-12-15,1057,116,3,4,27.96,Add-on,32.84,0.032,65.24,111.84,-46.6
5877,2024-12-06,1017,104,5,2,25.91,Services,42.16,0.042,80.78,51.82,28.96
5878,2025-10-22,1035,105,2,4,26.09,Add-on,44.34,0.166,147.92,104.36,43.56
5879,2025-11-25,1128,108,5,2,54.67,Services,116.1,0.101,208.75,109.34,99.41
5880,2024-05-31,1000,104,3,1,25.91,Services,40.54,0.129,35.31,25.91,9.4
5881,2025-08-08,1063,101,4,3,116.54,Add-on,143.47,0.064,402.86,349.62,53.24
5882,2024-09-30,1061,102,1,3,100.73,Subscription,153.95,0.036,445.22,302.19,143.03
5883,2025-07-07,1145,110,1,1,75.36,Services,126.01,0.084,115.43,75.36,40.07
5884,2025-05-10,1271,109,5,2,38.49,Hardware,52.13,0.017,102.49,76.98,25.51
5885,2025-12-24,1016,102,5,2,100.73,Subscription,157.95,0.0,315.9,201.46,114.44
5886,2024-04-10,1279,108,3,3,54.67,Services,66.21,0.056,187.51,164.01,23.5
5887,2025-07-10,1097,107,3,2,65.35,Subscription,140.02,0.05,266.04,130.7,135.34
5888,2024-03-22,1226,115,4,4,95.3,Subscription,171.11,0.095,619.42,381.2,238.22
5889,2025-06-12,1242,101,2,1,116.54,Add-on,247.84,0.08,228.01,116.54,111.47
5890,2024-03-13,1200,109,2,1,38.49,Hardware,75.02,0.078,69.17,38.49,30.68
5891,2024-01-14,1178,113,5,6,47.13,Services,78.77,0.034,456.55,282.78,173.77
5892,2025-03-08,1269,104,2,4,25.91,Services,37.57,0.051,142.62,103.64,38.98
5893,2024-06-05,1233,100,1,3,7.37,Services,13.03,0.102,35.1,22.11,12.99
5894,2026-01-04,1111,112,2,6,38.6,Services,63.39,0.021,372.35,231.6,140.75
5895,2024-05-11,1065,103,3,6,29.42,Services,34.07,0.096,184.8,176.52,8.28
5896,2024-12-03,1244,108,3,2,54.67,Services,99.43,0.007,197.47,109.34,88.13
5897,2025-02-07,1244,115,3,2,95.3,Subscription,194.33,0.082,356.79,190.6,166.19
5898,2025-01-10,1071,118,1,4,73.13,Add-on,152.77,0.0,611.08,292.52,318.56
5899,2025-07-12,1048,113,5,2,47.13,Services,89.4,0.048,170.22,94.26,75.96
5900,2024-04-16,1189,119,4,3,10.34,Services,16.86,0.0,50.58,31.02,19.56
5901,2025-09-11,1292,107,1,3,65.35,Subscription,103.62,0.029,301.85,196.05,105.8
5902,2024-09-21,1176,109,3,1,38.49,Hardware,62.07,0.067,57.91,38.49,19.42
5903,2024-07-23,1160,119,3,3,10.34,Services,21.28,0.041,61.22,31.02,30.2
5904,2024-03-19,1149,100,1,2,7.37,Services,12.49,0.133,21.66,14.74,6.92
5905,2024-06-03,1069,119,4,6,10.34,Services,12.69,0.064,71.27,62.04,9.23
5906,2026-02-21,1032,104,2,2,25.91,Services,42.51,0.06,79.92,51.82,28.1
5907,2024-09-03,1283,114,2,6,57.45,Add-on,114.64,0.068,641.07,344.7,296.37
5908,2025-06-14,1259,107,5,3,65.35,Subscription,92.21,0.0,276.63,196.05,80.58
5909,2025-06-21,1076,109,5,2,38.49,Hardware,73.17,0.131,127.17,76.98,50.19
5910,2025-12-29,1109,105,4,1,26.09,Add-on,36.52,0.0,18.74,26.09,-7.35
5911,2024-06-02,1138,114,3,3,57.45,Add-on,105.81,0.057,299.34,172.35,126.99
5912,2024-06-02,1034,114,2,1,57.45,Add-on,96.99,0.043,92.82,57.45,35.37
5913,2025-11-16,1234,109,1,5,38.49,Hardware,63.62,0.057,299.97,192.45,107.52
5914,2024-04-01,1199,118,3,5,73.13,Add-on,136.95,0.008,679.27,365.65,313.62
5915,2025-03-08,1150,103,1,2,29.42,Services,48.67,0.119,85.76,58.84,26.92
5916,2024-12-03,1033,105,4,1,26.09,Add-on,48.78,0.002,48.68,26.09,22.59
5917,2025-04-24,1123,114,2,5,57.45,Add-on,123.02,0.053,582.5,287.25,295.25
5918,2025-11-23,1031,105,1,6,26.09,Add-on,38.17,0.073,212.3,156.54,55.76
5919,2024-05-10,1271,117,5,3,64.14,Add-on,75.61,0.031,219.8,192.42,27.38
5920,2025-03-25,1123,110,2,4,75.36,Services,129.24,0.038,497.32,301.44,195.88
5921,2026-02-25,1077,111,2,4,21.04,Services,30.4,0.052,115.28,84.16,31.12
5922,2024-09-29,1075,107,4,5,65.35,Subscription,111.38,0.151,472.81,326.75,146.06
5923,2025-08-10,1059,113,2,4,47.13,Services,85.01,0.032,329.16,188.52,140.64
5924,2024-06-25,1084,103,3,4,29.42,Services,51.52,0.031,199.69,117.68,82.01
5925,2025-11-26,1079,117,2,2,64.14,Add-on,117.02,0.058,220.47,128.28,92.19
5926,2025-10-04,1171,105,5,3,26.09,Add-on,40.62,0.102,109.43,78.27,31.16
5927,2024-02-18,1257,105,3,2,26.09,Add-on,44.18,0.084,80.94,52.18,28.76
5928,2025-07-20,1278,118,5,1,73.13,Add-on,120.19,0.145,102.76,73.13,29.63
5929,2025-10-27,1220,101,3,3,116.54,Add-on,162.88,0.05,464.21,349.62,114.59
5930,2024-12-20,1045,103,1,5,29.42,Services,48.91,0.04,234.77,147.1,87.67
5931,2025-12-12,1072,104,2,6,25.91,Services,53.43,0.145,274.1,155.46,118.64
5932,2024-11-03,1053,114,2,1,57.45,Add-on,85.69,0.072,79.52,57.45,22.07
5933,2025-09-21,1220,102,3,5,100.73,Subscription,183.16,0.011,905.73,503.65,402.08
5934,2026-02-13,1008,115,1,5,95.3,Subscription,120.89,0.06,568.18,476.5,91.68
5935,2024-02-15,1171,112,5,1,38.6,Services,46.14,0.046,44.02,38.6,5.42
5936,2024-10-28,1083,111,3,2,21.04,Services,45.91,0.073,85.12,42.08,43.04
5937,2025-02-11,1011,108,1,2,54.67,Services,79.89,0.0,159.78,109.34,50.44
5938,2024-07-07,1031,110,1,2,75.36,Services,151.96,0.012,300.27,150.72,149.55
5939,2024-05-08,1288,107,3,2,65.35,Subscription,137.46,0.003,274.1,130.7,143.4
5940,2025-07-14,1271,106,5,2,39.99,Subscription,61.77,0.06,116.13,79.98,36.15
5941,2025-06-20,1177,103,5,5,29.42,Services,34.15,0.085,156.24,147.1,9.14
5942,2024-09-22,1113,101,2,1,116.54,Add-on,173.71,0.017,170.76,116.54,54.22
5943,2024-04-27,1025,118,1,2,73.13,Add-on,150.23,0.016,295.65,146.26,149.39
5944,2025-04-08,1236,111,3,3,21.04,Services,43.4,0.017,127.99,63.12,64.87
5945,2024-05-23,1171,102,5,4,100.73,Subscription,213.0,0.0,852.0,402.92,449.08
5946,2025-03-17,1232,118,5,1,73.13,Add-on,146.53,0.026,142.72,73.13,69.59
5947,2024-07-18,1036,102,2,4,100.73,Subscription,133.94,0.079,493.43,402.92,90.51
5948,2024-06-05,1264,118,4,4,73.13,Add-on,120.32,0.071,447.11,292.52,154.59
