EmployeeKey,Age,AttritionFlag,CommuteMiles,Department,Gender,JobRole,JobSatisfaction,MonthlySalary,OvertimeFlag,PerformanceRating,TenureYears,TrainingHoursMonthly,YearsSincePromotion,HireDate,TerminationDate,SnapshotDate
101231,44,0,11,Sales,Female,Account Executive,2,9993.97,0,5,2,5,2,2023-11-28,,2026-09-01
101232,40,0,14,Sales,Male,Account Executive,5,7771.04,0,2,13,17,2,2012-09-02,,2026-09-01
101233,61,0,16,Sales,Male,Sales Manager,2,4249.15,0,1,7,15,6,2018-10-26,,2026-09-01
101234,22,0,36,Operations,Male,Operations Manager,5,6655.08,0,5,10,3,0,2015-10-20,,2026-09-01
101235,29,0,11,Finance,Female,Accountant,1,13683.15,0,2,12,2,5,2014-04-09,,2026-09-01
101236,60,1,7,Finance,Male,Accountant,3,8961.79,1,5,7,12,7,2019-06-15,2025-11-08,2026-09-01
101237,54,0,38,Customer Support,Female,Support Specialist,1,12351.55,1,3,10,12,2,2015-10-09,,2026-09-01
101238,34,0,17,Operations,Female,Operations Manager,1,10841.5,0,2,1,23,0,2024-09-20,,2026-09-01
101239,65,0,20,Sales,Female,Account Executive,4,13323.04,0,2,17,7,15,2009-08-31,,2026-09-01
101240,61,0,8,Sales,Male,Sales Manager,2,9608.96,1,2,17,5,4,2009-03-09,,2026-09-01
101241,30,0,17,Sales,Female,Sales Manager,3,13058.75,1,2,5,20,1,2020-12-25,,2026-09-01
101242,32,1,19,Customer Support,Male,Support Specialist,1,9400.53,0,1,12,9,11,2014-06-18,2026-08-17,2026-09-01
101243,21,0,17,Operations,Female,Coordinator,4,7206.35,1,2,11,13,3,2015-05-27,,2026-09-01
101244,57,0,5,HR,Male,Recruiter,2,8588.32,0,5,1,11,0,2024-12-27,,2026-09-01
101245,30,0,2,Finance,Female,Finance Manager,2,6165.76,0,1,12,14,12,2014-01-09,,2026-09-01
101246,53,1,40,Customer Support,Female,Support Lead,2,6536.29,1,5,12,2,1,2014-06-03,2025-11-22,2026-09-01
101247,52,0,39,Customer Support,Male,Support Lead,5,12441.4,0,2,7,20,3,2018-12-28,,2026-09-01
101248,63,0,18,Operations,Female,Coordinator,3,4467.88,1,3,12,2,4,2014-02-07,,2026-09-01
101249,44,0,12,Customer Support,Female,Support Specialist,4,5854.92,0,3,16,12,6,2010-01-19,,2026-09-01
101250,45,0,6,HR,Male,HR Specialist,2,12972.13,0,3,3,17,1,2023-06-12,,2026-09-01
101251,50,0,19,Engineering,Female,QA Engineer,1,12873.88,0,1,13,20,6,2012-12-30,,2026-09-01
101252,26,0,15,Engineering,Male,QA Engineer,3,5753.65,0,3,17,3,1,2009-08-12,,2026-09-01
101253,47,0,38,Sales,Female,Sales Manager,2,12857.39,0,4,6,20,6,2020-07-20,,2026-09-01
101254,28,1,26,Finance,Female,Accountant,4,6249.12,0,3,18,9,5,2007-11-10,2026-01-07,2026-09-01
101255,56,0,19,Operations,Female,Coordinator,4,14400.01,0,1,18,9,6,2008-06-30,,2026-09-01
101256,41,0,6,Sales,Female,Sales Representative,2,3807.68,1,1,6,10,3,2019-11-01,,2026-09-01
101257,23,1,37,Engineering,Male,BI Developer,1,11156.95,1,1,1,22,0,2025-07-08,2026-03-29,2026-09-01
101258,41,0,26,Sales,Male,Account Executive,4,7772.61,0,2,13,6,7,2012-09-25,,2026-09-01
101259,36,0,11,Finance,Male,Accountant,4,12022.11,0,3,18,1,5,2007-11-24,,2026-09-01
101260,54,0,14,HR,Female,HR Manager,2,7255.96,0,1,19,8,15,2006-09-29,,2026-09-01
101261,32,0,20,Customer Support,Female,Customer Success Manager,3,10047.91,0,2,0,18,0,2026-03-17,,2026-09-01
101262,37,0,33,Engineering,Male,Data Analyst,5,7473.15,0,2,18,2,8,2008-02-24,,2026-09-01
101263,41,0,12,HR,Female,HR Manager,1,4441.42,0,4,11,19,5,2014-12-23,,2026-09-01
101264,56,0,8,Finance,Male,Accountant,2,10085.23,0,4,6,14,5,2020-04-20,,2026-09-01
101265,44,0,16,HR,Female,HR Manager,2,6191.05,0,3,3,12,2,2023-02-02,,2026-09-01
101266,22,0,19,Finance,Female,Accountant,2,10823.89,1,5,11,9,0,2014-10-01,,2026-09-01
101267,49,0,27,Operations,Female,Operations Analyst,3,5687.07,0,4,15,13,9,2010-11-27,,2026-09-01
101268,46,0,8,Operations,Male,Operations Manager,5,5053.65,0,3,8,13,0,2017-09-10,,2026-09-01
101269,48,0,26,Customer Support,Male,Support Lead,2,13835.78,1,3,12,6,1,2014-08-24,,2026-09-01
101270,28,0,1,Sales,Male,Account Executive,4,7308.19,1,2,14,1,10,2012-07-07,,2026-09-01
101271,51,0,15,Engineering,Female,Software Engineer,4,4024.72,1,3,4,10,1,2021-10-02,,2026-09-01
101272,60,0,30,Customer Support,Male,Support Specialist,5,6719.9,0,3,15,19,1,2010-10-22,,2026-09-01
101273,52,0,36,Sales,Male,Account Executive,4,8970.56,0,5,20,15,13,2006-07-16,,2026-09-01
101274,45,0,35,Engineering,Female,QA Engineer,1,11381.3,0,4,13,10,13,2013-03-07,,2026-09-01
101275,51,0,33,Sales,Male,Sales Representative,2,7314.99,0,5,4,23,3,2021-12-07,,2026-09-01
101276,58,1,31,Sales,Female,Sales Manager,2,6907.57,1,2,0,6,0,2026-07-21,2026-03-24,2026-09-01
101277,54,0,6,HR,Male,HR Specialist,5,8718.41,0,4,16,6,12,2009-09-22,,2026-09-01
101278,23,0,27,Sales,Female,Sales Manager,3,13795.81,0,4,11,18,0,2015-06-29,,2026-09-01
101279,44,1,39,Customer Support,Female,Support Lead,1,12458.48,1,3,17,0,16,2009-07-14,2026-01-08,2026-09-01
101280,22,0,28,Operations,Female,Operations Analyst,5,14103.18,0,2,15,1,1,2011-08-18,,2026-09-01
101281,35,0,9,Customer Support,Male,Customer Success Manager,2,13254.26,0,3,11,5,9,2015-04-29,,2026-09-01
101282,36,1,16,Finance,Male,Accountant,2,6126.68,0,5,18,17,14,2007-09-18,2026-08-23,2026-09-01
101283,22,0,28,HR,Female,HR Specialist,4,7704.85,0,4,13,8,0,2013-01-18,,2026-09-01
101284,47,0,3,Sales,Female,Sales Representative,4,14269.64,1,2,18,6,18,2008-06-06,,2026-09-01
101285,27,0,11,Sales,Female,Account Executive,2,7850.19,0,1,4,0,3,2022-01-30,,2026-09-01
101286,56,0,29,Sales,Female,Sales Manager,2,13198.27,1,5,18,4,11,2008-02-18,,2026-09-01
101287,33,0,38,Customer Support,Male,Customer Success Manager,3,5787.72,0,3,0,10,0,2025-12-30,,2026-09-01
101288,64,0,31,Finance,Male,Finance Manager,5,11239.43,0,1,5,5,0,2021-03-30,,2026-09-01
101289,49,0,25,Customer Support,Female,Support Lead,4,9448.3,0,3,16,15,14,2009-09-20,,2026-09-01
101290,25,0,2,Finance,Female,Accountant,1,3609.65,1,3,7,0,5,2018-10-14,,2026-09-01
101291,55,0,38,Operations,Female,Operations Analyst,4,6981.63,0,5,8,15,5,2018-06-25,,2026-09-01
101292,30,0,31,Sales,Male,Account Executive,5,3899.03,1,2,5,22,0,2020-11-02,,2026-09-01
101293,54,0,25,Engineering,Female,BI Developer,4,8051.57,1,3,18,4,1,2008-07-24,,2026-09-01
101294,38,0,32,Customer Support,Female,Support Specialist,2,9216.11,1,3,13,18,10,2013-04-14,,2026-09-01
101295,61,0,21,HR,Male,HR Specialist,1,7163.12,0,1,18,19,7,2007-11-10,,2026-09-01
101296,24,0,6,Engineering,Male,Data Analyst,3,10942.65,0,3,14,21,1,2011-10-31,,2026-09-01
101297,46,0,33,Engineering,Male,BI Developer,5,3304.02,0,2,9,18,7,2017-01-31,,2026-09-01
101298,45,0,7,Sales,Female,Sales Representative,1,4361.74,0,4,6,5,2,2020-06-11,,2026-09-01
101299,46,1,12,Finance,Female,Financial Analyst,2,4211.11,0,2,9,0,5,2016-12-12,2026-06-16,2026-09-01
101300,38,0,1,Operations,Female,Coordinator,5,11929.55,0,1,20,22,13,2006-05-14,,2026-09-01
101301,54,0,5,Sales,Male,Sales Manager,5,7162.94,0,4,13,9,6,2013-05-23,,2026-09-01
101302,62,0,1,Finance,Male,Financial Analyst,1,6463.77,0,2,2,1,0,2023-09-29,,2026-09-01
101303,45,0,3,HR,Male,Recruiter,4,4079.93,0,5,8,14,7,2017-12-22,,2026-09-01
101304,53,0,22,HR,Male,HR Specialist,5,9552.23,0,1,6,16,1,2019-12-22,,2026-09-01
101305,39,0,24,Sales,Male,Account Executive,3,6867.44,1,5,19,11,1,2007-03-13,,2026-09-01
101306,29,0,18,Sales,Male,Account Executive,4,8195.29,0,3,2,9,1,2024-02-04,,2026-09-01
101307,53,1,24,HR,Male,HR Specialist,1,7947.52,1,4,4,13,2,2022-06-02,2025-10-16,2026-09-01
101308,48,0,13,Engineering,Male,Software Engineer,2,6481.64,0,3,1,3,1,2025-06-16,,2026-09-01
101309,63,0,21,Finance,Male,Accountant,4,8692.31,0,1,18,21,18,2007-12-07,,2026-09-01
101310,58,0,31,HR,Female,HR Manager,3,10499.92,0,4,1,7,0,2025-07-31,,2026-09-01
101311,24,1,17,HR,Female,HR Specialist,1,8479.07,1,4,16,2,5,2009-11-28,2025-11-23,2026-09-01
101312,31,1,19,Finance,Female,Financial Analyst,3,6465.22,0,1,5,23,2,2021-02-06,2026-07-05,2026-09-01
101313,29,0,34,Operations,Male,Operations Manager,2,10723.33,1,4,18,23,1,2007-12-06,,2026-09-01
101314,21,0,10,Engineering,Female,Data Analyst,5,5125.9,0,4,10,3,6,2015-10-25,,2026-09-01
101315,35,1,25,Operations,Male,Operations Manager,5,4073.42,0,4,15,3,10,2011-06-17,2025-11-19,2026-09-01
101316,27,0,20,Customer Support,Female,Customer Success Manager,1,3405.72,0,2,3,3,2,2022-09-02,,2026-09-01
101317,56,1,24,Finance,Female,Financial Analyst,1,9676.42,1,2,13,13,11,2013-05-28,2026-03-06,2026-09-01
101318,38,0,19,HR,Female,HR Specialist,3,4748.06,0,4,10,24,10,2015-09-10,,2026-09-01
101319,55,0,39,HR,Female,HR Manager,1,9965.71,0,1,13,8,5,2013-02-27,,2026-09-01
101320,51,0,9,HR,Male,HR Specialist,3,9784.78,0,3,4,7,4,2022-03-04,,2026-09-01
101321,29,1,7,Operations,Female,Operations Manager,4,3654.77,1,2,2,24,1,2024-02-15,2026-07-05,2026-09-01
101322,60,0,10,HR,Female,HR Manager,2,12600.08,0,3,11,3,0,2014-10-11,,2026-09-01
101323,27,0,17,Finance,Male,Finance Manager,2,8851.67,0,5,12,11,6,2014-03-07,,2026-09-01
101324,63,1,39,Customer Support,Male,Customer Success Manager,1,4775.96,0,2,8,23,0,2018-05-10,2026-04-17,2026-09-01
101325,59,0,10,Finance,Male,Finance Manager,1,3250.64,0,2,0,20,0,2026-01-21,,2026-09-01
101326,38,0,13,Engineering,Female,Data Analyst,5,13288.99,1,2,15,22,0,2011-04-25,,2026-09-01
101327,38,1,20,HR,Male,HR Specialist,3,3751.91,1,5,7,19,5,2018-12-09,2026-03-28,2026-09-01
101328,37,1,31,Finance,Female,Accountant,2,4760.35,0,1,15,0,14,2011-04-03,2025-10-02,2026-09-01
101329,58,0,15,Customer Support,Male,Support Specialist,4,14303.29,1,1,7,3,7,2019-01-27,,2026-09-01
101330,56,0,18,Sales,Female,Sales Representative,3,3828.74,1,3,15,4,1,2010-10-02,,2026-09-01
101331,39,1,36,Finance,Female,Accountant,2,4054.78,0,3,8,20,6,2018-05-13,2026-05-28,2026-09-01
101332,58,0,11,HR,Female,HR Manager,3,6641.75,0,1,12,18,6,2014-06-28,,2026-09-01
101333,27,1,30,Sales,Female,Account Executive,1,11512.52,1,4,10,15,6,2016-02-14,2026-06-04,2026-09-01
101334,59,0,12,Finance,Male,Financial Analyst,1,8056.94,0,4,3,10,0,2023-02-25,,2026-09-01
101335,48,0,12,Engineering,Female,BI Developer,1,10098.72,0,5,13,18,8,2012-10-01,,2026-09-01
101336,30,0,15,Customer Support,Male,Customer Success Manager,5,8769.5,0,5,6,11,3,2020-06-05,,2026-09-01
101337,60,0,39,Operations,Female,Operations Analyst,4,7126.27,0,1,15,17,10,2011-06-28,,2026-09-01
101338,63,0,36,Finance,Male,Accountant,2,7140.29,0,2,3,7,3,2022-12-07,,2026-09-01
101339,21,0,23,Engineering,Female,Software Engineer,4,7398.78,0,1,5,19,5,2021-08-06,,2026-09-01
101340,29,0,18,Customer Support,Male,Support Lead,3,12424.85,1,5,6,14,4,2020-08-03,,2026-09-01
101341,39,0,6,Customer Support,Male,Support Specialist,4,7612.83,0,2,2,1,2,2024-01-12,,2026-09-01
101342,54,0,23,HR,Female,HR Specialist,3,14347.98,1,1,17,0,13,2009-03-06,,2026-09-01
101343,60,1,27,Customer Support,Female,Support Lead,1,6801.34,0,3,1,3,1,2025-08-14,2025-12-19,2026-09-01
101344,51,0,31,Sales,Female,Account Executive,1,10991.84,1,3,0,16,0,2026-04-24,,2026-09-01
101345,58,1,2,Engineering,Male,BI Developer,4,5122.21,0,3,8,7,4,2018-05-11,2026-04-04,2026-09-01
101346,64,0,13,HR,Female,HR Manager,4,7718.4,0,3,8,10,4,2018-03-05,,2026-09-01
101347,34,1,13,Engineering,Male,QA Engineer,1,10110.31,0,5,0,8,0,2025-10-06,2025-11-02,2026-09-01
101348,26,0,37,Customer Support,Female,Support Lead,4,9975.93,0,3,1,3,1,2025-02-06,,2026-09-01
101349,32,1,23,Engineering,Female,BI Developer,1,8379.98,1,2,9,8,7,2017-04-17,2026-06-22,2026-09-01
101350,21,0,4,Engineering,Female,Data Analyst,5,12831.62,0,1,13,12,10,2013-02-26,,2026-09-01
101351,34,0,22,Customer Support,Male,Support Lead,4,7210.84,1,2,10,24,5,2016-05-22,,2026-09-01
101352,60,0,11,Finance,Male,Financial Analyst,3,10633.4,0,3,9,20,0,2017-06-02,,2026-09-01
101353,40,0,31,Finance,Male,Financial Analyst,1,11877.69,1,2,15,13,10,2011-06-21,,2026-09-01
101354,47,0,16,Operations,Female,Operations Analyst,5,13248.12,0,5,11,11,2,2014-10-09,,2026-09-01
101355,60,0,32,Customer Support,Female,Support Specialist,4,10738.07,0,5,20,21,11,2006-03-09,,2026-09-01
101356,63,0,24,Sales,Female,Sales Manager,5,11883.04,1,2,13,21,7,2013-04-10,,2026-09-01
101357,36,0,9,Sales,Male,Account Executive,4,8576.47,1,3,4,19,3,2021-12-04,,2026-09-01
101358,21,0,20,Sales,Male,Account Executive,5,8737.45,0,3,2,0,1,2024-07-20,,2026-09-01
101359,48,0,1,Sales,Female,Sales Manager,2,13148.18,0,2,3,19,3,2022-12-23,,2026-09-01
101360,62,0,24,Sales,Female,Sales Representative,2,12119.99,0,3,0,21,0,2026-06-19,,2026-09-01
101361,39,0,3,Sales,Female,Sales Representative,5,6618.29,0,2,6,13,1,2020-02-11,,2026-09-01
101362,58,1,1,Customer Support,Female,Support Specialist,1,9343.83,0,2,4,11,2,2022-06-29,2026-05-17,2026-09-01
101363,28,0,24,HR,Female,HR Manager,5,13738.72,1,2,9,23,6,2017-03-24,,2026-09-01
101364,36,1,29,Sales,Female,Sales Manager,4,9752.11,0,2,4,2,1,2021-10-09,2026-03-25,2026-09-01
101365,22,1,5,HR,Male,HR Specialist,2,4362.19,0,1,6,12,4,2020-04-20,2026-04-22,2026-09-01
101366,39,0,40,Finance,Male,Finance Manager,3,7831.26,0,4,14,14,3,2012-06-30,,2026-09-01
101367,57,0,17,HR,Male,Recruiter,1,3634.29,0,5,12,18,6,2014-03-11,,2026-09-01
101368,59,0,9,HR,Female,Recruiter,2,7831.99,0,1,4,13,0,2022-04-13,,2026-09-01
101369,24,1,33,Engineering,Male,BI Developer,1,9754.49,0,1,12,11,5,2014-03-21,2025-09-29,2026-09-01
101370,29,1,23,Finance,Female,Financial Analyst,3,9311.71,0,1,12,6,6,2014-02-26,2026-08-01,2026-09-01
101371,21,0,24,HR,Male,Recruiter,5,3628.21,0,5,15,21,15,2011-04-09,,2026-09-01
101372,39,0,40,Customer Support,Male,Customer Success Manager,5,8209.13,0,2,1,18,1,2025-02-26,,2026-09-01
101373,32,0,36,Engineering,Male,QA Engineer,4,8649.04,0,1,15,4,0,2010-10-28,,2026-09-01
101374,27,0,31,HR,Male,HR Manager,2,11529.51,0,3,3,23,2,2023-06-19,,2026-09-01
101375,53,0,37,HR,Female,Recruiter,3,9910.55,0,3,12,24,2,2014-08-17,,2026-09-01
101376,42,0,5,Engineering,Female,QA Engineer,1,5568.24,0,4,18,16,2,2008-03-04,,2026-09-01
101377,30,0,16,HR,Male,HR Specialist,2,11574.19,0,4,17,22,7,2009-01-18,,2026-09-01
101378,59,0,19,Engineering,Female,QA Engineer,5,3456.36,1,4,0,23,0,2025-11-10,,2026-09-01
101379,24,0,26,Engineering,Male,Software Engineer,2,8142.18,0,3,3,19,2,2023-04-12,,2026-09-01
101380,52,0,2,HR,Female,HR Specialist,2,9824.29,1,4,18,21,3,2008-02-13,,2026-09-01
101381,53,1,20,Sales,Female,Sales Manager,2,9346.05,1,5,3,22,1,2023-03-28,2026-05-27,2026-09-01
101382,40,1,24,Engineering,Male,QA Engineer,5,3942.19,0,4,12,20,12,2013-09-03,2026-01-30,2026-09-01
101383,42,0,2,Customer Support,Male,Customer Success Manager,5,10567.08,1,4,13,20,4,2013-06-16,,2026-09-01
101384,35,0,16,Operations,Male,Coordinator,4,14480.44,0,5,0,6,0,2026-05-13,,2026-09-01
101385,24,0,21,Customer Support,Male,Support Specialist,5,4699.31,1,4,20,13,17,2005-10-18,,2026-09-01
101386,25,1,23,Finance,Female,Financial Analyst,3,6954.17,0,5,4,19,0,2021-12-14,2026-04-09,2026-09-01
101387,48,0,37,Customer Support,Male,Support Lead,5,11057.22,1,5,1,21,0,2025-01-09,,2026-09-01
101388,32,0,37,Engineering,Male,BI Developer,1,9792.31,0,4,8,10,0,2018-02-11,,2026-09-01
101389,58,1,10,HR,Female,HR Manager,2,6037.19,0,5,2,15,0,2024-02-11,2025-10-18,2026-09-01
101390,47,0,1,Customer Support,Male,Customer Success Manager,5,11896.9,0,4,18,18,5,2008-02-01,,2026-09-01
101391,47,0,23,Engineering,Male,QA Engineer,1,10978.88,0,5,16,0,1,2010-06-19,,2026-09-01
101392,62,1,10,Operations,Female,Operations Analyst,3,13554.93,0,3,3,2,2,2022-11-18,2026-05-21,2026-09-01
101393,28,0,19,Finance,Female,Accountant,2,6618.55,0,2,16,2,2,2010-03-25,,2026-09-01
101394,27,0,36,Sales,Female,Account Executive,3,9297.2,0,3,19,3,7,2007-07-09,,2026-09-01
101395,22,1,38,Finance,Female,Finance Manager,3,7309.35,0,4,0,17,0,2026-09-01,2026-03-25,2026-09-01
101396,29,0,28,Engineering,Male,Data Analyst,5,10142.96,0,2,16,13,6,2010-02-18,,2026-09-01
101397,57,0,25,Sales,Male,Account Executive,4,4546.47,0,2,8,3,3,2017-12-21,,2026-09-01
101398,55,0,26,Sales,Female,Sales Representative,5,9899.23,0,4,5,4,5,2021-05-07,,2026-09-01
101399,55,0,2,HR,Female,HR Specialist,4,8563.5,0,3,12,5,5,2013-11-21,,2026-09-01
101400,54,0,21,Operations,Male,Operations Manager,5,7815.04,0,2,4,13,0,2021-12-11,,2026-09-01
101401,59,0,32,Finance,Male,Finance Manager,1,14328.99,1,3,0,9,0,2026-02-14,,2026-09-01
101402,52,0,11,HR,Male,HR Manager,2,11230.54,1,1,10,13,8,2016-08-19,,2026-09-01
101403,32,0,26,Engineering,Male,Software Engineer,5,11164.06,1,1,5,18,3,2021-04-09,,2026-09-01
101404,53,0,31,Engineering,Male,Software Engineer,5,6932.02,0,3,20,12,18,2006-05-07,,2026-09-01
101405,45,0,31,Finance,Male,Accountant,4,8651.93,1,2,5,22,1,2021-01-02,,2026-09-01
101406,43,1,24,HR,Female,HR Manager,1,5187.19,1,4,3,8,0,2023-01-21,2025-12-20,2026-09-01
101407,21,0,30,Sales,Female,Sales Representative,3,5945.87,0,1,2,2,1,2023-11-30,,2026-09-01
101408,28,0,31,Operations,Female,Coordinator,5,8716.88,0,1,3,22,0,2022-09-08,,2026-09-01
101409,49,0,26,Engineering,Female,QA Engineer,5,12308.39,0,2,10,3,9,2016-01-05,,2026-09-01
101410,29,0,7,Operations,Male,Operations Manager,2,3267.14,0,5,14,18,6,2012-08-24,,2026-09-01
101411,60,0,35,HR,Male,HR Manager,2,14263.66,1,5,19,20,12,2007-08-25,,2026-09-01
101412,35,0,39,Finance,Female,Financial Analyst,5,12330.57,0,1,14,10,14,2011-12-07,,2026-09-01
101413,43,0,29,Customer Support,Male,Support Specialist,5,14125.43,0,3,12,17,8,2014-01-20,,2026-09-01
101414,40,0,10,HR,Female,Recruiter,1,6566.92,0,3,19,18,5,2007-04-22,,2026-09-01
101415,31,1,6,Customer Support,Female,Customer Success Manager,1,7800.06,0,1,1,9,0,2025-04-03,2025-09-15,2026-09-01
101416,31,0,1,Finance,Male,Finance Manager,5,13264.67,1,1,0,23,0,2026-02-28,,2026-09-01
101417,30,0,36,Customer Support,Female,Support Specialist,5,3936.44,1,3,14,24,3,2012-01-02,,2026-09-01
101418,40,0,34,HR,Female,HR Specialist,2,12809.1,0,5,4,0,2,2022-01-05,,2026-09-01
101419,24,1,25,Sales,Male,Account Executive,1,7504.69,0,4,16,6,16,2009-10-13,2026-05-11,2026-09-01
101420,26,0,12,Finance,Female,Accountant,1,6329.98,0,1,6,16,4,2020-05-23,,2026-09-01
101421,22,0,3,Customer Support,Female,Support Lead,1,8079.94,0,2,5,5,2,2021-04-18,,2026-09-01
101422,59,0,19,Sales,Male,Sales Manager,2,8292.54,0,5,6,9,3,2020-02-15,,2026-09-01
101423,53,0,23,Customer Support,Male,Support Lead,2,8996.11,0,4,11,24,0,2015-05-06,,2026-09-01
101424,26,0,40,Engineering,Female,Data Analyst,5,8551.16,1,5,4,14,0,2022-01-07,,2026-09-01
101425,23,0,33,HR,Female,Recruiter,4,13623.68,1,1,3,10,1,2023-06-19,,2026-09-01
101426,60,0,17,HR,Male,Recruiter,5,6491.72,1,4,15,12,10,2011-07-31,,2026-09-01
101427,23,0,2,Engineering,Male,Software Engineer,3,12176.34,0,4,2,0,1,2023-11-18,,2026-09-01
101428,47,0,1,Finance,Male,Accountant,2,13177.36,0,3,6,2,6,2020-04-20,,2026-09-01
101429,38,0,30,Engineering,Male,Data Analyst,5,4237.72,0,3,5,11,3,2021-02-03,,2026-09-01
101430,37,0,38,Sales,Female,Sales Manager,5,11389.22,0,1,16,15,15,2010-06-27,,2026-09-01
101431,34,0,20,Engineering,Female,Data Analyst,5,8370.26,0,3,13,2,9,2013-03-20,,2026-09-01
101432,53,0,9,Sales,Male,Account Executive,1,5777.78,1,4,5,7,0,2020-12-02,,2026-09-01
101433,33,1,31,Engineering,Male,BI Developer,2,10104.0,1,5,15,19,4,2011-01-27,2026-07-25,2026-09-01
101434,54,0,6,Sales,Female,Sales Manager,4,7578.52,0,4,18,17,7,2007-10-30,,2026-09-01
101435,22,0,9,Engineering,Female,Data Analyst,4,4073.17,0,3,7,2,0,2019-05-19,,2026-09-01
101436,64,0,31,Engineering,Female,QA Engineer,5,3498.94,0,1,12,14,8,2013-12-12,,2026-09-01
101437,30,1,40,Customer Support,Male,Support Lead,2,5814.96,0,3,16,8,14,2010-06-01,2026-05-11,2026-09-01
101438,45,0,9,Operations,Female,Operations Manager,1,14383.87,0,2,14,13,2,2011-11-15,,2026-09-01
101439,35,0,22,Operations,Male,Operations Manager,4,12113.15,0,3,18,1,15,2008-05-01,,2026-09-01
101440,30,0,20,Customer Support,Male,Support Lead,4,10723.19,0,1,13,8,5,2013-03-18,,2026-09-01
101441,33,0,1,Sales,Female,Sales Manager,4,12293.53,1,4,0,22,0,2026-02-12,,2026-09-01
101442,54,1,28,HR,Male,Recruiter,2,9019.3,0,3,20,13,5,2005-12-13,2026-05-13,2026-09-01
101443,55,1,24,HR,Female,HR Manager,1,4330.14,0,4,12,13,11,2014-03-24,2025-11-07,2026-09-01
101444,57,0,13,Customer Support,Female,Support Specialist,4,8893.16,0,4,9,16,9,2017-06-05,,2026-09-01
101445,34,0,2,Sales,Male,Sales Representative,3,6489.19,0,1,14,1,10,2012-03-17,,2026-09-01
101446,39,0,8,Finance,Male,Accountant,2,10950.36,0,4,9,20,6,2017-04-14,,2026-09-01
101447,49,0,35,Customer Support,Male,Support Specialist,3,11139.83,1,3,5,24,1,2020-09-29,,2026-09-01
101448,55,0,20,Sales,Female,Sales Representative,5,10078.65,1,4,4,5,4,2022-05-13,,2026-09-01
101449,39,0,31,Customer Support,Male,Support Specialist,4,6064.2,0,3,4,9,0,2021-12-06,,2026-09-01
101450,38,0,39,Operations,Female,Operations Analyst,1,12473.07,0,4,16,24,2,2010-07-17,,2026-09-01
101451,29,0,4,Finance,Male,Accountant,4,5966.37,0,5,4,0,2,2021-12-29,,2026-09-01
101452,40,0,17,Sales,Female,Account Executive,2,8423.21,1,4,15,8,5,2011-06-28,,2026-09-01
101453,44,1,8,Engineering,Male,Software Engineer,1,6336.08,1,3,6,10,5,2020-02-12,2026-07-24,2026-09-01
101454,23,0,35,HR,Male,HR Manager,1,12063.31,0,2,8,10,7,2018-03-02,,2026-09-01
101455,54,0,18,Engineering,Female,Software Engineer,3,4413.6,1,3,0,10,0,2026-07-06,,2026-09-01
101456,41,0,24,Operations,Male,Operations Analyst,4,3422.83,1,2,13,1,10,2013-04-23,,2026-09-01
101457,63,0,20,Finance,Female,Financial Analyst,1,9692.61,0,4,8,9,1,2018-06-23,,2026-09-01
101458,35,0,31,Finance,Female,Accountant,2,8038.09,0,2,4,3,4,2021-09-25,,2026-09-01
101459,35,0,16,Operations,Female,Coordinator,4,10183.1,0,3,16,13,8,2010-07-07,,2026-09-01
101460,36,1,24,Operations,Male,Coordinator,1,3923.2,0,3,16,11,13,2010-03-16,2026-04-26,2026-09-01
101461,35,0,30,Customer Support,Male,Customer Success Manager,1,4353.3,0,5,0,17,0,2025-12-27,,2026-09-01
101462,45,1,28,Sales,Female,Sales Representative,1,6031.17,0,2,14,2,0,2011-09-16,2025-12-17,2026-09-01
101463,52,0,31,Engineering,Male,QA Engineer,3,5965.78,0,1,2,9,0,2024-08-31,,2026-09-01
101464,51,1,16,Finance,Female,Accountant,1,6717.69,0,5,11,17,3,2015-08-21,2026-01-30,2026-09-01
101465,53,0,14,Sales,Male,Sales Manager,1,13008.33,1,5,9,11,3,2017-01-05,,2026-09-01
101466,26,0,4,HR,Female,HR Manager,2,8829.08,0,5,12,2,10,2014-01-17,,2026-09-01
101467,47,0,24,HR,Male,HR Manager,5,3713.9,0,3,18,9,0,2008-08-20,,2026-09-01
101468,53,0,39,HR,Male,Recruiter,1,13417.05,0,3,1,4,0,2025-02-20,,2026-09-01
101469,61,0,14,Customer Support,Male,Customer Success Manager,1,9570.01,0,4,9,17,6,2017-03-07,,2026-09-01
101470,34,0,14,Customer Support,Male,Customer Success Manager,4,5044.41,1,4,5,7,1,2021-04-29,,2026-09-01
101471,49,0,19,Engineering,Male,Software Engineer,1,7512.21,0,4,19,13,16,2007-02-05,,2026-09-01
101472,53,0,19,Finance,Female,Finance Manager,5,11548.17,1,2,4,17,3,2022-05-22,,2026-09-01
101473,46,0,8,Finance,Female,Accountant,2,8738.46,0,5,17,16,15,2009-03-22,,2026-09-01
101474,24,0,31,Operations,Female,Operations Analyst,4,7812.58,0,5,19,3,0,2007-03-22,,2026-09-01
101475,56,0,29,HR,Male,HR Manager,5,6451.54,1,3,5,22,0,2021-07-01,,2026-09-01
101476,46,0,9,Finance,Male,Accountant,5,3554.82,0,4,2,24,0,2024-04-10,,2026-09-01
101477,33,0,32,Finance,Female,Financial Analyst,2,9372.6,0,4,2,12,1,2023-11-09,,2026-09-01
