CustomerID,SignupDate,Region,CustomerSegment,ContractType,InternetService,PaymentMethod,TenureMonths,MonthlyCharges,SupportTickets90D,LatePayments12M,PaperlessBilling,StreamingService,TechSupport,SeniorCitizen,Dependents,Partner,ChurnProbability,ChurnFlag,RecommendedAction
101048,2025-11-30,North,Consumer,Month-to-Month,Fiber,Electronic Check,12,45.83,2,1,0,1,0,0,1,0,0.8293,0,Offer contract upgrade incentive
101049,2023-10-15,North,Consumer,One Year,DSL,Credit Card,28,52.77,3,0,1,1,1,1,0,1,0.4885,0,Monitor account / standard nurture
101050,2021-01-13,East,Enterprise,One Year,DSL,Credit Card,55,115.31,4,1,0,0,0,0,0,1,0.6694,1,Provide free tech support retention offer
101051,2023-10-05,North,Consumer,Month-to-Month,Fiber,Mailed Check,21,38.98,2,0,0,1,0,1,1,1,0.6681,1,Provide free tech support retention offer
101052,2023-09-30,West,SMB,Two Year,Fiber,Mailed Check,63,99.56,0,2,1,1,1,0,0,1,0.4076,0,Monitor account / standard nurture
101053,2025-06-04,South,Consumer,Month-to-Month,DSL,Electronic Check,68,48.71,2,2,1,1,1,0,1,1,0.5989,0,Monitor account / standard nurture
101054,2023-04-13,East,Enterprise,One Year,Fiber,Electronic Check,12,70.55,1,0,1,1,0,0,1,1,0.5905,1,Monitor account / standard nurture
101055,2025-09-27,West,Consumer,One Year,DSL,Bank Transfer,64,107.11,0,0,1,1,1,0,1,0,0.3036,0,Monitor account / standard nurture
101056,2022-12-17,North,SMB,Month-to-Month,Fiber,Electronic Check,32,39.41,4,0,1,0,0,0,0,1,0.7999,1,Offer contract upgrade incentive
101057,2021-10-07,North,Enterprise,Month-to-Month,Fiber,Electronic Check,29,84.39,4,0,1,0,1,0,1,0,0.8583,1,Offer contract upgrade incentive
101058,2019-12-22,West,Consumer,Month-to-Month,Fiber,Mailed Check,35,67.84,1,0,1,1,0,0,0,0,0.7293,1,Provide free tech support retention offer
101059,2022-03-20,North,Consumer,Month-to-Month,Fiber,Credit Card,20,29.97,0,2,1,1,0,0,0,1,0.6546,0,Apply billing outreach and payment plan
101060,2020-01-10,East,Consumer,Month-to-Month,Fiber,Credit Card,1,115.86,1,1,1,1,1,0,1,0,0.9075,1,Offer contract upgrade incentive
101061,2024-11-28,South,Consumer,Month-to-Month,Fiber,Credit Card,11,49.77,3,1,1,1,0,0,0,0,0.8598,0,Offer contract upgrade incentive
101062,2022-11-16,South,Consumer,Two Year,DSL,Credit Card,30,110.21,0,1,1,1,1,0,1,1,0.4119,0,Monitor account / standard nurture
101063,2020-03-09,North,Consumer,Month-to-Month,DSL,Mailed Check,5,104.35,3,1,0,1,0,0,0,1,0.92,1,Offer contract upgrade incentive
101064,2025-02-06,East,Consumer,Month-to-Month,Fiber,Bank Transfer,28,70.7,5,1,0,0,1,0,1,0,0.8661,1,Offer contract upgrade incentive
101065,2019-03-30,West,Consumer,Month-to-Month,Fiber,Bank Transfer,23,83.78,1,2,1,1,0,1,0,1,0.88,1,Offer contract upgrade incentive
101066,2021-04-20,North,Consumer,Month-to-Month,DSL,Credit Card,31,115.36,0,3,0,1,0,0,0,0,0.8823,1,Offer contract upgrade incentive
101067,2019-09-12,East,Consumer,Month-to-Month,Fiber,Credit Card,11,120.9,2,1,0,1,0,1,1,0,0.92,1,Offer contract upgrade incentive
101068,2020-06-28,South,Enterprise,Two Year,Fiber,Credit Card,8,134.42,1,0,1,1,1,0,1,0,0.628,1,Offer targeted discount review
101069,2020-06-04,West,Consumer,Month-to-Month,None,Electronic Check,7,93.74,3,1,1,0,1,0,1,1,0.9124,1,Offer contract upgrade incentive
101070,2019-09-11,West,SMB,Two Year,Fiber,Electronic Check,11,125.01,4,1,1,0,1,1,1,1,0.8974,1,Offer targeted discount review
101071,2021-08-22,East,Consumer,One Year,Fiber,Electronic Check,13,130.42,0,0,0,1,1,0,0,0,0.796,1,Offer targeted discount review
101072,2022-03-23,South,Consumer,One Year,Fiber,Electronic Check,2,31.82,2,0,1,1,0,0,1,1,0.6151,0,Provide free tech support retention offer
101073,2019-06-23,North,SMB,Month-to-Month,Fiber,Electronic Check,56,105.01,2,0,1,1,1,0,0,0,0.8019,1,Offer contract upgrade incentive
101074,2021-05-11,West,Enterprise,One Year,None,Bank Transfer,71,21.63,3,0,1,0,0,0,0,1,0.1332,0,Monitor account / standard nurture
101075,2019-11-29,West,SMB,Month-to-Month,DSL,Bank Transfer,53,78.9,3,2,1,1,0,0,0,0,0.8182,1,Offer contract upgrade incentive
101076,2020-11-01,South,Consumer,One Year,None,Electronic Check,47,118.19,2,1,0,0,1,0,1,0,0.6821,0,Offer targeted discount review
101077,2020-03-11,North,Consumer,Month-to-Month,Fiber,Credit Card,67,119.71,1,0,0,1,1,0,1,1,0.5648,1,Offer targeted discount review
101078,2019-04-21,North,SMB,Month-to-Month,DSL,Credit Card,24,76.48,2,2,1,0,0,0,0,1,0.8387,1,Offer contract upgrade incentive
101079,2022-02-26,South,Consumer,Month-to-Month,Fiber,Credit Card,55,104.93,3,0,0,1,0,0,0,1,0.7683,0,Offer contract upgrade incentive
101080,2025-06-21,East,SMB,One Year,Fiber,Bank Transfer,34,89.77,2,1,1,1,0,0,0,1,0.6852,1,Provide free tech support retention offer
101081,2023-03-29,North,Consumer,Two Year,DSL,Electronic Check,53,41.86,1,1,0,0,1,0,0,1,0.2121,1,Monitor account / standard nurture
101082,2019-04-02,South,Consumer,Two Year,DSL,Electronic Check,26,83.66,0,0,0,1,0,0,1,1,0.3621,1,Monitor account / standard nurture
101083,2020-04-01,East,Consumer,One Year,Fiber,Electronic Check,62,61.0,0,0,0,1,1,0,0,1,0.2524,1,Monitor account / standard nurture
101084,2021-05-02,West,Consumer,Month-to-Month,None,Mailed Check,49,51.84,3,0,0,1,1,0,0,0,0.556,1,Monitor account / standard nurture
101085,2025-02-04,North,SMB,One Year,Fiber,Bank Transfer,39,76.48,2,1,1,1,0,0,1,1,0.5618,1,Monitor account / standard nurture
101086,2022-08-19,East,Consumer,Month-to-Month,DSL,Electronic Check,24,123.43,0,1,0,1,1,1,1,0,0.8669,1,Offer contract upgrade incentive
101087,2024-04-29,West,Consumer,One Year,DSL,Credit Card,11,124.38,1,1,0,1,0,0,0,0,0.8048,0,Provide free tech support retention offer
101088,2023-05-26,South,Consumer,Two Year,DSL,Credit Card,14,39.5,2,0,1,1,0,1,1,0,0.3505,0,Monitor account / standard nurture
101089,2019-01-29,South,Consumer,Month-to-Month,Fiber,Electronic Check,72,83.68,2,1,0,1,1,1,1,1,0.6775,1,Monitor account / standard nurture
101090,2022-06-03,South,SMB,Month-to-Month,Fiber,Credit Card,13,95.1,0,1,1,0,0,0,1,0,0.8124,0,Offer contract upgrade incentive
101091,2021-07-04,East,Consumer,Month-to-Month,None,Electronic Check,50,102.94,1,1,1,0,1,1,0,0,0.8058,1,Offer contract upgrade incentive
101092,2019-11-12,South,Consumer,Month-to-Month,None,Bank Transfer,16,99.86,0,1,0,1,0,0,0,0,0.7834,1,Offer contract upgrade incentive
101093,2023-07-06,West,Enterprise,Two Year,DSL,Credit Card,47,131.52,2,1,1,0,1,0,0,0,0.5531,0,Offer targeted discount review
101094,2020-11-28,South,SMB,One Year,DSL,Electronic Check,70,65.79,2,1,1,0,1,0,1,0,0.388,0,Monitor account / standard nurture
101095,2024-01-03,South,Consumer,Month-to-Month,DSL,Electronic Check,4,129.75,1,2,1,1,0,0,0,0,0.92,1,Offer contract upgrade incentive
101096,2023-05-15,West,Consumer,Month-to-Month,Fiber,Electronic Check,7,43.94,3,1,1,1,1,0,0,0,0.8906,0,Offer contract upgrade incentive
101097,2024-03-21,South,Consumer,Two Year,None,Mailed Check,66,36.84,3,1,1,1,1,0,1,0,0.2012,0,Monitor account / standard nurture
101098,2021-07-18,North,Consumer,One Year,Fiber,Mailed Check,9,125.08,0,1,0,1,0,0,1,1,0.7979,1,Provide free tech support retention offer
101099,2024-04-20,West,Consumer,One Year,Fiber,Electronic Check,69,54.14,4,2,0,1,0,0,0,1,0.654,0,Apply billing outreach and payment plan
101100,2019-08-08,North,Enterprise,Month-to-Month,DSL,Electronic Check,1,22.64,1,0,1,1,1,0,0,0,0.6096,1,Monitor account / standard nurture
101101,2023-04-02,North,Consumer,Month-to-Month,DSL,Electronic Check,38,76.5,0,2,0,1,1,0,1,1,0.6944,1,Apply billing outreach and payment plan
101102,2023-08-12,East,Consumer,Month-to-Month,DSL,Electronic Check,56,62.22,5,0,0,0,0,0,0,0,0.8003,1,Offer contract upgrade incentive
101103,2023-03-05,West,Consumer,Two Year,Fiber,Credit Card,42,117.86,2,0,0,1,0,1,0,0,0.5933,1,Offer targeted discount review
101104,2023-05-28,North,Consumer,One Year,Fiber,Bank Transfer,12,97.74,3,0,0,0,0,0,1,0,0.7695,1,Provide free tech support retention offer
101105,2023-11-21,West,SMB,Month-to-Month,DSL,Mailed Check,22,56.02,1,1,1,1,1,0,1,1,0.6467,1,Monitor account / standard nurture
101106,2020-10-06,West,SMB,Month-to-Month,Fiber,Electronic Check,46,46.38,3,1,1,1,0,1,1,1,0.769,1,Offer contract upgrade incentive
101107,2025-08-01,West,Consumer,Two Year,Fiber,Electronic Check,24,124.78,2,1,1,1,0,0,1,1,0.8173,1,Provide free tech support retention offer
101108,2019-11-04,West,SMB,Month-to-Month,Fiber,Electronic Check,51,38.5,1,1,1,1,1,0,1,0,0.5476,1,Monitor account / standard nurture
101109,2020-05-11,East,Enterprise,Two Year,Fiber,Bank Transfer,57,129.81,1,3,1,1,0,0,0,1,0.6665,0,Apply billing outreach and payment plan
101110,2022-06-16,South,Consumer,One Year,Fiber,Mailed Check,11,124.68,2,2,1,0,1,0,0,1,0.9155,1,Apply billing outreach and payment plan
101111,2019-03-21,East,Enterprise,Month-to-Month,Fiber,Bank Transfer,35,115.1,0,1,1,1,0,1,0,1,0.7977,1,Offer contract upgrade incentive
101112,2021-08-31,North,Consumer,Month-to-Month,Fiber,Bank Transfer,38,35.4,2,0,1,1,0,0,1,0,0.5526,0,Monitor account / standard nurture
101113,2021-04-17,North,Consumer,One Year,DSL,Mailed Check,68,43.97,1,0,0,1,0,0,0,0,0.2068,0,Monitor account / standard nurture
101114,2025-07-18,South,SMB,Two Year,Fiber,Credit Card,21,102.4,3,2,1,1,0,0,1,0,0.786,0,Apply billing outreach and payment plan
101115,2024-05-25,East,Consumer,One Year,DSL,Electronic Check,68,91.11,3,5,0,0,0,0,0,0,0.8791,1,Apply billing outreach and payment plan
101116,2022-02-28,East,Consumer,Two Year,Fiber,Credit Card,64,50.41,4,1,1,1,1,1,0,1,0.3634,1,Monitor account / standard nurture
101117,2022-09-20,East,Consumer,Month-to-Month,DSL,Electronic Check,48,53.78,0,0,1,1,0,0,1,1,0.473,1,Monitor account / standard nurture
101118,2024-02-16,South,Consumer,Two Year,Fiber,Bank Transfer,56,124.02,2,3,1,1,0,0,1,1,0.7331,1,Apply billing outreach and payment plan
101119,2019-03-28,South,Consumer,One Year,Fiber,Electronic Check,41,50.35,0,1,0,0,1,1,1,0,0.3975,0,Monitor account / standard nurture
101120,2025-03-06,East,Consumer,Month-to-Month,Fiber,Bank Transfer,50,116.57,1,0,1,0,0,0,0,0,0.7872,1,Offer contract upgrade incentive
101121,2021-09-28,East,Consumer,Month-to-Month,Fiber,Bank Transfer,71,105.55,1,0,1,1,0,0,1,1,0.5861,1,Offer targeted discount review
101122,2021-07-18,East,Consumer,One Year,Fiber,Electronic Check,30,20.53,3,1,1,0,0,0,1,1,0.567,0,Monitor account / standard nurture
101123,2024-01-17,West,Consumer,Month-to-Month,Fiber,Electronic Check,10,112.69,2,1,1,1,0,0,0,0,0.92,1,Offer contract upgrade incentive
101124,2019-01-06,South,Consumer,Month-to-Month,Fiber,Bank Transfer,26,110.9,1,2,1,1,1,0,0,1,0.8903,1,Offer contract upgrade incentive
101125,2021-06-06,South,SMB,Month-to-Month,Fiber,Electronic Check,33,50.49,0,1,1,0,0,0,0,1,0.6863,0,Provide free tech support retention offer
101126,2020-07-16,East,Consumer,Month-to-Month,Fiber,Electronic Check,9,32.04,4,0,1,1,0,0,1,1,0.8427,1,Offer contract upgrade incentive
101127,2023-01-06,South,SMB,Month-to-Month,Fiber,Bank Transfer,35,120.73,0,1,0,1,1,0,0,1,0.7637,1,Offer contract upgrade incentive
101128,2020-06-15,East,Consumer,Month-to-Month,Fiber,Credit Card,35,127.29,1,3,0,1,0,0,0,0,0.92,1,Offer contract upgrade incentive
101129,2019-01-11,East,Consumer,One Year,Fiber,Mailed Check,22,106.98,2,1,1,1,1,0,0,0,0.8322,1,Offer targeted discount review
101130,2021-12-28,West,Consumer,Two Year,Fiber,Electronic Check,9,128.85,3,2,0,1,0,0,0,1,0.92,0,Apply billing outreach and payment plan
101131,2020-08-24,South,Consumer,Month-to-Month,Fiber,Mailed Check,26,73.57,1,4,1,1,1,1,1,1,0.9066,1,Offer contract upgrade incentive
101132,2020-03-08,West,Consumer,One Year,Fiber,Mailed Check,6,23.33,1,1,0,1,0,0,1,0,0.502,0,Monitor account / standard nurture
101133,2025-08-07,North,Consumer,Two Year,DSL,Mailed Check,10,129.23,0,0,1,0,0,0,0,0,0.7039,0,Provide free tech support retention offer
101134,2019-08-22,North,Consumer,Two Year,DSL,Mailed Check,70,21.35,4,1,0,0,0,0,1,0,0.2149,0,Monitor account / standard nurture
101135,2022-04-11,South,Enterprise,One Year,Fiber,Bank Transfer,60,116.96,1,1,1,1,1,0,0,1,0.5038,1,Monitor account / standard nurture
101136,2022-04-28,East,SMB,Month-to-Month,None,Credit Card,3,72.63,2,3,1,1,0,1,0,1,0.913,1,Offer contract upgrade incentive
101137,2022-03-06,West,Consumer,One Year,Fiber,Credit Card,22,25.96,1,1,1,0,0,0,0,0,0.446,1,Monitor account / standard nurture
101138,2020-05-06,North,Enterprise,Month-to-Month,DSL,Bank Transfer,71,66.34,3,2,1,0,1,0,0,1,0.5896,1,Monitor account / standard nurture
101139,2020-08-01,South,Consumer,Month-to-Month,DSL,Credit Card,4,93.57,4,0,1,0,0,0,1,0,0.9102,1,Offer contract upgrade incentive
101140,2020-12-08,East,Consumer,Two Year,Fiber,Electronic Check,52,57.34,3,0,1,1,0,0,0,0,0.477,0,Monitor account / standard nurture
101141,2022-04-19,West,SMB,Month-to-Month,None,Bank Transfer,15,75.55,1,0,1,0,0,0,1,0,0.6704,1,Provide free tech support retention offer
101142,2024-04-16,West,SMB,Month-to-Month,Fiber,Credit Card,7,49.33,0,1,1,1,1,0,0,1,0.6534,1,Monitor account / standard nurture
101143,2025-02-27,North,Consumer,Two Year,Fiber,Bank Transfer,45,98.29,1,1,1,1,0,0,1,0,0.4873,1,Monitor account / standard nurture
101144,2019-03-19,North,Consumer,Two Year,Fiber,Mailed Check,24,104.25,2,1,1,1,0,1,0,1,0.77,1,Provide free tech support retention offer
101145,2024-02-05,East,Consumer,Month-to-Month,DSL,Electronic Check,28,119.4,2,0,1,1,1,0,0,1,0.8863,1,Offer contract upgrade incentive
101146,2025-10-07,East,Consumer,Two Year,Fiber,Electronic Check,62,123.43,1,1,1,0,0,0,0,0,0.6588,1,Provide free tech support retention offer
101147,2024-12-19,West,Consumer,Month-to-Month,Fiber,Bank Transfer,55,130.81,1,0,1,1,1,0,0,1,0.7567,1,Offer contract upgrade incentive
101148,2019-10-10,West,SMB,Month-to-Month,None,Mailed Check,3,115.83,3,3,1,1,0,1,0,1,0.92,1,Offer contract upgrade incentive
101149,2021-03-18,West,Consumer,Month-to-Month,Fiber,Electronic Check,70,48.01,4,0,1,0,1,0,0,1,0.6466,1,Monitor account / standard nurture
101150,2021-01-07,South,Enterprise,Month-to-Month,DSL,Mailed Check,70,52.29,3,0,1,1,0,0,0,1,0.4703,0,Monitor account / standard nurture
101151,2020-11-29,East,Consumer,Two Year,Fiber,Mailed Check,12,113.78,4,2,0,1,0,0,1,1,0.8874,1,Apply billing outreach and payment plan
101152,2019-06-10,North,Consumer,Month-to-Month,Fiber,Bank Transfer,52,50.66,0,0,1,0,1,0,1,0,0.3584,1,Monitor account / standard nurture
101153,2022-08-12,East,Consumer,Two Year,Fiber,Mailed Check,14,63.68,1,0,0,1,1,1,0,0,0.4547,1,Monitor account / standard nurture
101154,2023-05-17,West,Consumer,Two Year,Fiber,Electronic Check,57,133.13,0,2,1,0,1,0,1,1,0.623,0,Offer targeted discount review
101155,2022-02-13,South,Consumer,Month-to-Month,DSL,Bank Transfer,51,20.07,2,1,0,1,0,0,1,0,0.4035,1,Monitor account / standard nurture
101156,2019-04-22,East,Consumer,Month-to-Month,DSL,Bank Transfer,2,32.68,0,0,0,1,1,0,0,0,0.4986,1,Monitor account / standard nurture
101157,2025-05-25,North,Consumer,Two Year,DSL,Electronic Check,23,132.47,1,3,1,1,0,0,1,1,0.8651,1,Apply billing outreach and payment plan
101158,2024-01-27,South,SMB,Month-to-Month,Fiber,Bank Transfer,35,57.79,3,2,0,0,0,0,0,1,0.8054,1,Offer contract upgrade incentive
101159,2022-04-04,East,Consumer,One Year,None,Credit Card,29,59.07,3,0,0,1,1,0,0,1,0.4002,1,Monitor account / standard nurture
101160,2024-10-13,West,SMB,Month-to-Month,Fiber,Credit Card,30,31.6,2,0,1,0,1,0,0,0,0.5371,0,Monitor account / standard nurture
101161,2021-02-28,West,SMB,Month-to-Month,Fiber,Mailed Check,9,51.03,3,0,1,1,0,0,0,0,0.8482,1,Offer contract upgrade incentive
101162,2023-04-24,East,Consumer,Month-to-Month,DSL,Electronic Check,4,58.49,1,1,0,1,1,0,0,1,0.7965,0,Offer contract upgrade incentive
101163,2021-05-26,South,Consumer,Month-to-Month,DSL,Mailed Check,37,107.82,2,0,1,1,0,0,1,0,0.8273,0,Offer contract upgrade incentive
101164,2024-03-17,North,Consumer,One Year,None,Mailed Check,18,79.59,2,1,0,0,0,1,0,1,0.704,1,Provide free tech support retention offer
101165,2021-11-14,North,Consumer,One Year,Fiber,Credit Card,1,132.18,1,1,1,1,0,0,0,1,0.8847,1,Provide free tech support retention offer
101166,2022-07-04,East,Consumer,One Year,None,Electronic Check,15,44.54,3,0,0,1,1,0,0,0,0.5651,1,Monitor account / standard nurture
101167,2019-03-23,East,SMB,Month-to-Month,Fiber,Mailed Check,45,35.18,3,2,0,1,1,0,0,1,0.6949,1,Apply billing outreach and payment plan
101168,2023-11-09,South,Consumer,Month-to-Month,Fiber,Electronic Check,63,98.88,3,1,0,1,1,0,1,1,0.798,1,Offer contract upgrade incentive
101169,2024-02-03,South,Consumer,One Year,DSL,Electronic Check,5,78.53,4,0,1,1,1,0,0,0,0.846,1,Monitor account / standard nurture
101170,2021-05-08,West,SMB,Month-to-Month,DSL,Bank Transfer,62,75.77,3,0,1,1,0,0,1,1,0.5671,0,Monitor account / standard nurture
101171,2022-05-01,South,Consumer,Two Year,Fiber,Electronic Check,29,120.48,3,0,0,0,1,0,1,1,0.7049,1,Offer targeted discount review
101172,2021-11-18,South,SMB,One Year,Fiber,Credit Card,13,101.16,2,1,1,0,1,0,1,1,0.734,0,Offer targeted discount review
101173,2025-07-16,East,Consumer,Two Year,Fiber,Credit Card,44,124.47,1,0,0,1,0,0,1,1,0.4384,1,Monitor account / standard nurture
101174,2025-01-23,West,Consumer,Month-to-Month,DSL,Credit Card,38,128.7,2,1,1,1,0,1,1,1,0.8787,1,Offer contract upgrade incentive
101175,2023-03-04,South,Consumer,Month-to-Month,Fiber,Electronic Check,24,79.36,5,0,1,1,1,0,1,0,0.9169,1,Offer contract upgrade incentive
101176,2023-07-02,East,Enterprise,Month-to-Month,DSL,Electronic Check,50,46.5,2,1,0,0,1,0,0,0,0.559,1,Monitor account / standard nurture
101177,2024-12-03,West,Enterprise,One Year,None,Bank Transfer,57,77.89,3,1,1,1,0,1,0,1,0.477,0,Monitor account / standard nurture
101178,2025-05-05,East,Consumer,One Year,Fiber,Mailed Check,57,108.81,3,0,1,1,0,0,0,0,0.732,1,Provide free tech support retention offer
101179,2019-01-21,West,Consumer,Month-to-Month,DSL,Credit Card,57,119.29,2,1,0,0,0,0,1,1,0.749,1,Provide free tech support retention offer
101180,2023-06-18,South,Consumer,One Year,Fiber,Credit Card,55,68.93,0,1,1,0,0,1,0,1,0.3895,0,Monitor account / standard nurture
101181,2022-05-13,North,Consumer,One Year,Fiber,Bank Transfer,47,90.14,0,1,0,1,0,1,0,1,0.4946,1,Monitor account / standard nurture
101182,2021-03-06,South,Enterprise,One Year,Fiber,Bank Transfer,63,54.19,4,1,1,0,0,0,1,1,0.4205,0,Monitor account / standard nurture
101183,2019-12-02,South,Consumer,Month-to-Month,None,Credit Card,36,62.66,3,2,1,1,1,0,0,0,0.7834,1,Offer contract upgrade incentive
101184,2019-11-01,West,SMB,Month-to-Month,Fiber,Bank Transfer,47,29.48,1,0,1,1,0,0,1,0,0.3838,0,Monitor account / standard nurture
101185,2019-01-05,South,Consumer,One Year,None,Credit Card,31,50.38,0,1,1,0,0,0,1,1,0.288,1,Monitor account / standard nurture
101186,2023-05-06,West,SMB,Two Year,Fiber,Bank Transfer,17,64.7,1,2,1,0,0,0,0,1,0.5648,0,Monitor account / standard nurture
101187,2025-07-23,North,SMB,Month-to-Month,DSL,Bank Transfer,63,92.11,2,0,1,1,1,0,0,0,0.5895,1,Offer targeted discount review
101188,2024-01-25,East,Consumer,Month-to-Month,Fiber,Mailed Check,5,20.37,2,1,0,1,1,0,0,1,0.7144,1,Monitor account / standard nurture
101189,2019-11-06,East,Consumer,One Year,DSL,Bank Transfer,32,34.43,1,0,1,1,1,1,0,0,0.2985,0,Monitor account / standard nurture
101190,2019-02-18,West,SMB,Month-to-Month,Fiber,Credit Card,47,80.54,0,1,1,1,0,0,1,1,0.5832,1,Monitor account / standard nurture
101191,2021-11-07,East,Consumer,Two Year,None,Credit Card,31,113.9,4,2,1,0,0,0,0,0,0.8173,1,Apply billing outreach and payment plan
101192,2024-02-15,South,Consumer,Month-to-Month,Fiber,Credit Card,28,96.38,4,0,1,0,1,0,0,0,0.8828,1,Offer contract upgrade incentive
101193,2023-06-16,North,Consumer,Month-to-Month,DSL,Bank Transfer,62,71.79,0,1,0,1,0,1,1,0,0.4646,0,Monitor account / standard nurture
101194,2024-10-30,East,SMB,Two Year,Fiber,Electronic Check,58,97.94,2,2,0,1,1,0,0,1,0.5761,0,Offer targeted discount review
101195,2025-11-14,East,Consumer,One Year,Fiber,Credit Card,16,126.67,0,1,1,0,0,0,1,1,0.7592,1,Provide free tech support retention offer
101196,2023-04-02,West,Consumer,Month-to-Month,DSL,Bank Transfer,19,90.6,0,0,1,0,0,0,0,0,0.7394,1,Provide free tech support retention offer
101197,2019-07-26,North,SMB,Month-to-Month,Fiber,Electronic Check,9,119.44,4,1,1,0,0,1,1,1,0.92,1,Offer contract upgrade incentive
101198,2020-07-19,West,SMB,Month-to-Month,DSL,Credit Card,23,59.2,2,1,0,1,0,0,1,1,0.6592,0,Provide free tech support retention offer
101199,2019-07-03,South,SMB,Month-to-Month,DSL,Mailed Check,61,70.72,1,1,1,0,1,0,0,1,0.5476,0,Monitor account / standard nurture
101200,2024-11-30,North,Enterprise,Two Year,Fiber,Electronic Check,13,94.47,2,1,0,0,1,1,0,0,0.718,0,Offer targeted discount review
101201,2019-05-25,South,Consumer,Month-to-Month,Fiber,Bank Transfer,53,32.2,1,1,1,1,0,0,0,0,0.5159,1,Monitor account / standard nurture
101202,2025-11-29,North,SMB,One Year,DSL,Mailed Check,45,128.49,3,1,1,1,1,0,1,1,0.7618,1,Offer targeted discount review
101203,2025-12-20,South,Consumer,Month-to-Month,Fiber,Mailed Check,1,25.79,0,0,0,0,1,0,0,1,0.5504,1,Monitor account / standard nurture
101204,2023-12-23,South,Consumer,Month-to-Month,DSL,Electronic Check,4,111.89,1,2,1,0,1,0,1,1,0.92,1,Offer contract upgrade incentive
