Date,Region,Category,Product,Units,Price,DiscountPct,Revenue
2024-05-29,East,Furniture,Desk,18,67.63,0.05,1156.47
2024-05-29,East,Office Supplies,Paper,37,123.27,0.0,4560.99
2024-05-29,West,Electronics,Laptop,14,35.58,0.1,448.31
2024-05-29,West,Furniture,Chair,19,50.62,0.1,865.6
2024-05-29,West,Office Supplies,Printer Ink,14,166.16,0.15,1977.3
2024-05-30,North,Electronics,Phone,22,42.56,0.15,795.87
2024-05-30,North,Furniture,Desk,27,201.06,0.15,4614.33
2024-05-30,North,Office Supplies,Paper,7,327.38,0.0,2291.66
2024-05-30,South,Electronics,Tablet,47,474.89,0.1,20087.85
2024-05-30,South,Furniture,Desk,38,382.97,0.15,12369.93
2024-05-30,South,Office Supplies,Paper,45,84.01,0.05,3591.43
2024-05-30,East,Electronics,Phone,32,129.6,0.15,3525.12
2024-05-30,East,Furniture,Desk,38,247.67,0.1,8470.31
2024-05-30,East,Office Supplies,Printer Ink,21,211.99,0.1,4006.61
2024-05-30,West,Electronics,Phone,46,343.54,0.05,15012.7
2024-05-30,West,Furniture,Desk,42,401.92,0.15,14348.54
2024-05-30,West,Office Supplies,Paper,13,300.94,0.1,3521.0
2024-05-31,North,Electronics,Tablet,28,82.91,0.05,2205.41
2024-05-31,North,Furniture,Shelf,35,380.16,0.15,11309.76
2024-05-31,North,Office Supplies,Stapler,47,260.93,0.15,10424.15
2024-05-31,South,Electronics,Laptop,30,299.39,0.1,8083.53
2024-05-31,South,Furniture,Desk,19,232.91,0.15,3761.5
2024-05-31,South,Office Supplies,Printer Ink,48,248.22,0.1,10723.1
2024-05-31,East,Electronics,Tablet,26,434.55,0.05,10733.38
2024-05-31,East,Furniture,Shelf,16,283.86,0.15,3860.5
2024-05-31,East,Office Supplies,Stapler,48,117.92,0.1,5094.14
2024-05-31,West,Electronics,Tablet,24,46.21,0.15,942.68
2024-05-31,West,Furniture,Desk,25,159.62,0.05,3790.98
2024-05-31,West,Office Supplies,Paper,17,332.4,0.0,5650.8
2024-06-01,North,Electronics,Tablet,18,81.95,0.15,1253.84
2024-06-01,North,Furniture,Shelf,49,116.68,0.0,5717.32
2024-06-01,North,Office Supplies,Paper,8,200.41,0.05,1523.12
2024-06-01,South,Electronics,Laptop,14,239.23,0.0,3349.22
2024-06-01,South,Furniture,Desk,43,447.75,0.05,18290.59
2024-06-01,South,Office Supplies,Printer Ink,42,188.9,0.15,6743.73
2024-06-01,East,Electronics,Phone,25,66.41,0.15,1411.21
2024-06-01,East,Furniture,Desk,43,325.24,0.05,13286.05
2024-06-01,East,Office Supplies,Paper,13,42.59,0.05,525.99
2024-06-01,West,Electronics,Laptop,35,218.92,0.15,6512.87
2024-06-01,West,Furniture,Chair,47,33.01,0.15,1318.75
2024-06-01,West,Office Supplies,Printer Ink,37,73.73,0.15,2318.81
2024-06-02,North,Electronics,Laptop,33,400.16,0.15,11224.49
2024-06-02,North,Furniture,Chair,48,206.82,0.05,9430.99
2024-06-02,North,Office Supplies,Paper,5,396.89,0.1,1786.0
2024-06-02,South,Electronics,Laptop,32,464.92,0.15,12645.82
2024-06-02,South,Furniture,Chair,27,44.24,0.05,1134.76
2024-06-02,South,Office Supplies,Printer Ink,29,480.26,0.15,11838.41
2024-06-02,East,Electronics,Laptop,22,175.68,0.0,3864.96
2024-06-02,East,Furniture,Desk,23,214.38,0.0,4930.74
2024-06-02,East,Office Supplies,Paper,7,413.88,0.1,2607.44
2024-06-02,West,Electronics,Laptop,44,94.17,0.1,3729.13
2024-06-02,West,Furniture,Desk,42,50.67,0.15,1808.92
2024-06-02,West,Office Supplies,Paper,38,165.55,0.1,5661.81
2024-06-03,North,Electronics,Phone,10,180.74,0.0,1807.4
2024-06-03,North,Furniture,Desk,27,401.21,0.0,10832.67
2024-06-03,North,Office Supplies,Printer Ink,23,475.22,0.1,9837.05
2024-06-03,South,Electronics,Tablet,46,481.16,0.15,18813.36
2024-06-03,South,Furniture,Desk,21,31.54,0.05,629.22
2024-06-03,South,Office Supplies,Stapler,40,379.38,0.0,15175.2
2024-06-03,East,Electronics,Phone,22,158.01,0.1,3128.6
2024-06-03,East,Furniture,Shelf,21,443.66,0.15,7919.33
2024-06-03,East,Office Supplies,Paper,8,489.18,0.0,3913.44
2024-06-03,West,Electronics,Tablet,16,425.61,0.0,6809.76
2024-06-03,West,Furniture,Desk,8,281.02,0.05,2135.75
2024-06-03,West,Office Supplies,Paper,22,63.47,0.1,1256.71
2024-06-04,North,Electronics,Tablet,21,428.89,0.1,8106.02
2024-06-04,North,Furniture,Shelf,27,204.57,0.1,4971.05
2024-06-04,North,Office Supplies,Paper,19,35.55,0.15,574.13
2024-06-04,South,Electronics,Laptop,39,296.71,0.1,10414.52
2024-06-04,South,Furniture,Desk,16,358.64,0.0,5738.24
2024-06-04,South,Office Supplies,Paper,49,262.16,0.1,11561.26
2024-06-04,East,Electronics,Phone,36,331.18,0.15,10134.11
2024-06-04,East,Furniture,Chair,22,425.5,0.15,7956.85
2024-06-04,East,Office Supplies,Stapler,32,434.45,0.1,12512.16
2024-06-04,West,Electronics,Laptop,33,137.19,0.15,3848.18
2024-06-04,West,Furniture,Chair,35,364.65,0.1,11486.48
2024-06-04,West,Office Supplies,Printer Ink,42,145.99,0.0,6131.58
2024-06-05,North,Electronics,Phone,13,137.12,0.1,1604.3
2024-06-05,North,Furniture,Shelf,39,284.17,0.05,10528.5
2024-06-05,North,Office Supplies,Printer Ink,8,421.98,0.15,2869.46
2024-06-05,South,Electronics,Laptop,32,174.08,0.1,5013.5
2024-06-05,South,Furniture,Chair,26,148.05,0.15,3271.9
2024-06-05,South,Office Supplies,Paper,42,71.08,0.1,2686.82
2024-06-05,East,Electronics,Laptop,5,378.7,0.1,1704.15
2024-06-05,East,Furniture,Chair,9,361.36,0.05,3089.63
2024-06-05,East,Office Supplies,Printer Ink,16,266.76,0.05,4054.75
2024-06-05,West,Electronics,Tablet,19,296.74,0.05,5356.16
2024-06-05,West,Furniture,Desk,8,214.45,0.0,1715.6
2024-06-05,West,Office Supplies,Stapler,43,344.9,0.05,14089.16
2024-06-06,North,Electronics,Tablet,42,493.51,0.1,18654.68
2024-06-06,North,Furniture,Chair,38,423.98,0.05,15305.68
2024-06-06,North,Office Supplies,Printer Ink,41,240.96,0.1,8891.42
2024-06-06,South,Electronics,Phone,26,345.03,0.1,8073.7
2024-06-06,South,Furniture,Shelf,16,252.1,0.0,4033.6
2024-06-06,South,Office Supplies,Stapler,17,281.5,0.15,4067.68
2024-06-06,East,Electronics,Tablet,43,363.37,0.15,13281.17
2024-06-06,East,Furniture,Chair,23,217.35,0.05,4749.1
2024-06-06,East,Office Supplies,Paper,31,264.38,0.0,8195.78
2024-06-06,West,Electronics,Tablet,8,438.36,0.1,3156.19
2024-06-06,West,Furniture,Shelf,8,136.0,0.15,924.8
2024-06-06,West,Office Supplies,Printer Ink,39,148.06,0.15,4908.19
2024-06-07,North,Electronics,Laptop,44,63.91,0.05,2671.44
2024-06-07,North,Furniture,Chair,17,192.64,0.0,3274.88
2024-06-07,North,Office Supplies,Paper,39,325.1,0.05,12044.96
2024-06-07,South,Electronics,Laptop,17,216.41,0.15,3127.12
2024-06-07,South,Furniture,Shelf,30,233.21,0.1,6296.67
2024-06-07,South,Office Supplies,Stapler,7,161.08,0.05,1071.18
2024-06-07,East,Electronics,Laptop,24,428.86,0.0,10292.64
2024-06-07,East,Furniture,Desk,49,312.65,0.15,13021.87
2024-06-07,East,Office Supplies,Printer Ink,37,210.46,0.05,7397.67
2024-06-07,West,Electronics,Laptop,39,247.73,0.0,9661.47
2024-06-07,West,Furniture,Chair,15,366.66,0.0,5499.9
2024-06-07,West,Office Supplies,Printer Ink,46,362.94,0.1,15025.72
2024-06-08,North,Electronics,Phone,15,235.65,0.0,3534.75
2024-06-08,North,Furniture,Chair,10,107.25,0.15,911.62
2024-06-08,North,Office Supplies,Paper,38,143.89,0.0,5467.82
2024-06-08,South,Electronics,Phone,43,465.32,0.1,18007.88
2024-06-08,South,Furniture,Chair,27,70.98,0.05,1820.64
2024-06-08,South,Office Supplies,Printer Ink,6,451.88,0.15,2304.59
2024-06-08,East,Electronics,Laptop,19,329.08,0.0,6252.52
2024-06-08,East,Furniture,Desk,37,240.01,0.1,7992.33
2024-06-08,East,Office Supplies,Paper,43,415.4,0.05,16969.09
2024-06-08,West,Electronics,Laptop,41,228.81,0.1,8443.09
2024-06-08,West,Furniture,Chair,19,84.04,0.15,1357.25
2024-06-08,West,Office Supplies,Printer Ink,27,98.41,0.05,2524.22
2024-06-09,North,Electronics,Tablet,39,254.5,0.05,9429.22
2024-06-09,North,Furniture,Chair,17,244.29,0.1,3737.64
2024-06-09,North,Office Supplies,Paper,32,436.64,0.0,13972.48
2024-06-09,South,Electronics,Laptop,31,171.56,0.0,5318.36
2024-06-09,South,Furniture,Shelf,30,143.59,0.05,4092.31
2024-06-09,South,Office Supplies,Stapler,42,205.61,0.15,7340.28
2024-06-09,East,Electronics,Tablet,19,237.88,0.15,3841.76
2024-06-09,East,Furniture,Shelf,23,373.24,0.0,8584.52
2024-06-09,East,Office Supplies,Printer Ink,43,498.88,0.1,19306.66
2024-06-09,West,Electronics,Laptop,15,31.83,0.05,453.58
2024-06-09,West,Furniture,Shelf,31,127.04,0.1,3544.42
2024-06-09,West,Office Supplies,Stapler,42,488.29,0.1,18457.36
2024-06-10,North,Electronics,Phone,22,442.08,0.1,8753.18
2024-06-10,North,Furniture,Shelf,39,332.09,0.1,11656.36
2024-06-10,North,Office Supplies,Paper,29,380.86,0.15,9388.2
2024-06-10,South,Electronics,Phone,6,416.67,0.15,2125.02
2024-06-10,South,Furniture,Desk,14,46.45,0.05,617.79
2024-06-10,South,Office Supplies,Printer Ink,42,465.71,0.05,18581.83
2024-06-10,East,Electronics,Tablet,16,211.02,0.0,3376.32
2024-06-10,East,Furniture,Desk,10,458.66,0.1,4127.94
2024-06-10,East,Office Supplies,Printer Ink,9,190.54,0.0,1714.86
2024-06-10,West,Electronics,Laptop,49,355.78,0.1,15689.9
2024-06-10,West,Furniture,Chair,12,184.66,0.1,1994.33
2024-06-10,West,Office Supplies,Stapler,20,39.1,0.0,782.0
2024-06-11,North,Electronics,Phone,35,486.94,0.15,14486.46
2024-06-11,North,Furniture,Shelf,47,56.95,0.05,2542.82
2024-06-11,North,Office Supplies,Stapler,42,260.5,0.05,10393.95
2024-06-11,South,Electronics,Phone,42,422.64,0.1,15975.79
2024-06-11,South,Furniture,Desk,11,112.4,0.0,1236.4
2024-06-11,South,Office Supplies,Stapler,25,384.82,0.15,8177.42
2024-06-11,East,Electronics,Tablet,35,323.3,0.0,11315.5
2024-06-11,East,Furniture,Desk,19,348.22,0.05,6285.37
2024-06-11,East,Office Supplies,Paper,20,437.42,0.0,8748.4
2024-06-11,West,Electronics,Tablet,41,47.36,0.1,1747.58
2024-06-11,West,Furniture,Desk,44,79.94,0.05,3341.49
2024-06-11,West,Office Supplies,Printer Ink,35,413.36,0.0,14467.6
2024-06-12,North,Electronics,Laptop,13,156.35,0.1,1829.3
2024-06-12,North,Furniture,Desk,30,231.55,0.0,6946.5
2024-06-12,North,Office Supplies,Stapler,32,298.76,0.1,8604.29
2024-06-12,South,Electronics,Laptop,9,448.69,0.05,3836.3
2024-06-12,South,Furniture,Desk,31,353.05,0.05,10397.32
2024-06-12,South,Office Supplies,Paper,13,432.13,0.0,5617.69
2024-06-12,East,Electronics,Phone,14,266.16,0.0,3726.24
2024-06-12,East,Furniture,Chair,7,309.08,0.05,2055.38
2024-06-12,East,Office Supplies,Printer Ink,6,53.98,0.05,307.69
2024-06-12,West,Electronics,Phone,6,46.98,0.0,281.88
2024-06-12,West,Furniture,Shelf,28,157.34,0.0,4405.52
2024-06-12,West,Office Supplies,Paper,21,227.35,0.0,4774.35
2024-06-13,North,Electronics,Laptop,34,120.76,0.1,3695.26
2024-06-13,North,Furniture,Chair,15,124.51,0.15,1587.5
2024-06-13,North,Office Supplies,Paper,30,252.12,0.15,6429.06
2024-06-13,South,Electronics,Phone,14,384.31,0.15,4573.29
2024-06-13,South,Furniture,Shelf,21,141.62,0.1,2676.62
2024-06-13,South,Office Supplies,Stapler,38,304.97,0.1,10429.97
2024-06-13,East,Electronics,Tablet,8,235.03,0.1,1692.22
2024-06-13,East,Furniture,Desk,14,21.12,0.05,280.9
2024-06-13,East,Office Supplies,Stapler,45,190.18,0.1,7702.29
2024-06-13,West,Electronics,Phone,43,459.34,0.1,17776.46
2024-06-13,West,Furniture,Desk,30,114.4,0.15,2917.2
2024-06-13,West,Office Supplies,Stapler,6,455.35,0.1,2458.89
2024-06-14,North,Electronics,Tablet,40,111.31,0.0,4452.4
2024-06-14,North,Furniture,Desk,39,165.79,0.05,6142.52
2024-06-14,North,Office Supplies,Paper,29,267.1,0.1,6971.31
2024-06-14,South,Electronics,Laptop,9,87.86,0.05,751.2
2024-06-14,South,Furniture,Shelf,49,114.65,0.0,5617.85
2024-06-14,South,Office Supplies,Paper,22,189.95,0.0,4178.9
2024-06-14,East,Electronics,Tablet,26,130.11,0.15,2875.43
2024-06-14,East,Furniture,Shelf,43,69.33,0.05,2832.13
2024-06-14,East,Office Supplies,Paper,21,447.67,0.1,8460.96
2024-06-14,West,Electronics,Phone,13,223.9,0.0,2910.7
2024-06-14,West,Furniture,Desk,6,352.05,0.05,2006.69
2024-06-14,West,Office Supplies,Printer Ink,37,493.09,0.1,16419.9
2024-06-15,North,Electronics,Tablet,24,152.01,0.0,3648.24
2024-06-15,North,Furniture,Shelf,41,412.21,0.15,14365.52
2024-06-15,North,Office Supplies,Paper,11,124.52,0.15,1164.26
2024-06-15,South,Electronics,Phone,9,385.82,0.05,3298.76
2024-06-15,South,Furniture,Chair,47,103.9,0.0,4883.3
2024-06-15,South,Office Supplies,Printer Ink,13,319.57,0.15,3531.25
2024-06-15,East,Electronics,Tablet,13,150.29,0.0,1953.77
2024-06-15,East,Furniture,Desk,18,187.77,0.05,3210.87
2024-06-15,East,Office Supplies,Printer Ink,33,346.67,0.15,9724.09
2024-06-15,West,Electronics,Tablet,48,451.11,0.1,19487.95
2024-06-15,West,Furniture,Chair,7,214.49,0.05,1426.36
2024-06-15,West,Office Supplies,Printer Ink,42,28.12,0.05,1121.99
2024-06-16,North,Electronics,Tablet,24,413.44,0.0,9922.56
2024-06-16,North,Furniture,Desk,42,56.86,0.1,2149.31
2024-06-16,North,Office Supplies,Printer Ink,37,483.42,0.0,17886.54
2024-06-16,South,Electronics,Tablet,48,322.48,0.0,15479.04
2024-06-16,South,Furniture,Shelf,49,482.89,0.15,20112.37
2024-06-16,South,Office Supplies,Paper,7,68.07,0.15,405.02
2024-06-16,East,Electronics,Laptop,7,117.8,0.0,824.6
2024-06-16,East,Furniture,Chair,13,184.27,0.05,2275.73
2024-06-16,East,Office Supplies,Stapler,8,219.76,0.0,1758.08
2024-06-16,West,Electronics,Phone,48,86.11,0.1,3719.95
2024-06-16,West,Furniture,Desk,6,53.63,0.0,321.78
2024-06-16,West,Office Supplies,Stapler,48,397.52,0.15,16218.82
2024-06-17,North,Electronics,Tablet,17,424.61,0.05,6857.45
2024-06-17,North,Furniture,Chair,48,313.35,0.15,12784.68
2024-06-17,North,Office Supplies,Stapler,29,381.37,0.05,10506.74
2024-06-17,South,Electronics,Phone,10,299.47,0.1,2695.23
2024-06-17,South,Furniture,Desk,7,247.78,0.05,1647.74
2024-06-17,South,Office Supplies,Paper,10,402.27,0.05,3821.56
2024-06-17,East,Electronics,Laptop,46,410.53,0.15,16051.72
2024-06-17,East,Furniture,Chair,15,322.41,0.05,4594.34
2024-06-17,East,Office Supplies,Printer Ink,25,320.85,0.15,6818.06
2024-06-17,West,Electronics,Tablet,48,439.3,0.1,18977.76
2024-06-17,West,Furniture,Chair,47,373.3,0.15,14913.34
2024-06-17,West,Office Supplies,Printer Ink,12,443.35,0.1,4788.18
2024-06-18,North,Electronics,Laptop,24,364.34,0.1,7869.74
2024-06-18,North,Furniture,Desk,15,385.93,0.15,4920.61
2024-06-18,North,Office Supplies,Stapler,27,473.84,0.15,10874.63
2024-06-18,South,Electronics,Tablet,31,238.59,0.15,6286.85
2024-06-18,South,Furniture,Chair,46,380.26,0.15,14868.17
2024-06-18,South,Office Supplies,Paper,37,232.49,0.1,7741.92
2024-06-18,East,Electronics,Laptop,20,410.31,0.05,7795.89
2024-06-18,East,Furniture,Desk,46,321.45,0.0,14786.7
2024-06-18,East,Office Supplies,Paper,30,306.86,0.1,8285.22
2024-06-18,West,Electronics,Laptop,32,341.25,0.1,9828.0
2024-06-18,West,Furniture,Desk,47,356.55,0.0,16757.85
2024-06-18,West,Office Supplies,Printer Ink,30,192.2,0.1,5189.4
2024-06-19,North,Electronics,Laptop,30,231.92,0.0,6957.6
2024-06-19,North,Furniture,Chair,6,460.04,0.05,2622.23
2024-06-19,North,Office Supplies,Printer Ink,42,20.36,0.05,812.36
2024-06-19,South,Electronics,Phone,45,256.34,0.05,10958.53
2024-06-19,South,Furniture,Desk,33,140.16,0.05,4394.02
2024-06-19,South,Office Supplies,Printer Ink,10,253.68,0.15,2156.28
2024-06-19,East,Electronics,Phone,18,280.61,0.1,4545.88
2024-06-19,East,Furniture,Shelf,44,67.59,0.0,2973.96
2024-06-19,East,Office Supplies,Paper,45,107.18,0.1,4340.79
2024-06-19,West,Electronics,Phone,13,98.99,0.05,1222.53
2024-06-19,West,Furniture,Desk,17,468.12,0.05,7560.14
2024-06-19,West,Office Supplies,Printer Ink,39,268.29,0.1,9416.98
2024-06-20,North,Electronics,Tablet,10,192.2,0.15,1633.7
2024-06-20,North,Furniture,Desk,23,72.55,0.1,1501.78
2024-06-20,North,Office Supplies,Paper,16,331.05,0.1,4767.12
2024-06-20,South,Electronics,Laptop,34,250.22,0.0,8507.48
2024-06-20,South,Furniture,Shelf,32,314.96,0.05,9574.78
2024-06-20,South,Office Supplies,Paper,45,178.84,0.0,8047.8
2024-06-20,East,Electronics,Phone,26,371.65,0.1,8696.61
2024-06-20,East,Furniture,Chair,33,134.72,0.05,4223.47
2024-06-20,East,Office Supplies,Stapler,35,132.48,0.1,4173.12
2024-06-20,West,Electronics,Tablet,36,183.95,0.05,6291.09
2024-06-20,West,Furniture,Shelf,6,346.52,0.1,1871.21
2024-06-20,West,Office Supplies,Printer Ink,33,96.64,0.05,3029.66
2024-06-21,North,Electronics,Laptop,5,78.37,0.05,372.26
2024-06-21,North,Furniture,Chair,22,196.99,0.1,3900.4
2024-06-21,North,Office Supplies,Paper,5,212.17,0.05,1007.81
2024-06-21,South,Electronics,Phone,10,269.71,0.15,2292.54
2024-06-21,South,Furniture,Desk,21,455.73,0.15,8134.78
2024-06-21,South,Office Supplies,Printer Ink,7,416.26,0.15,2476.75
2024-06-21,East,Electronics,Tablet,26,484.74,0.0,12603.24
2024-06-21,East,Furniture,Desk,25,477.08,0.1,10734.3
2024-06-21,East,Office Supplies,Stapler,6,278.04,0.0,1668.24
2024-06-21,West,Electronics,Phone,34,211.84,0.1,6482.3
2024-06-21,West,Furniture,Shelf,15,88.67,0.05,1263.55
2024-06-21,West,Office Supplies,Paper,31,467.49,0.1,13042.97
2024-06-22,North,Electronics,Laptop,25,184.0,0.15,3910.0
2024-06-22,North,Furniture,Desk,25,240.59,0.1,5413.28
2024-06-22,North,Office Supplies,Paper,42,340.32,0.0,14293.44
2024-06-22,South,Electronics,Tablet,36,120.89,0.0,4352.04
2024-06-22,South,Furniture,Desk,7,331.16,0.1,2086.31
2024-06-22,South,Office Supplies,Paper,17,122.26,0.15,1766.66
2024-06-22,East,Electronics,Laptop,39,268.82,0.0,10483.98
2024-06-22,East,Furniture,Chair,26,147.79,0.0,3842.54
2024-06-22,East,Office Supplies,Stapler,7,318.71,0.15,1896.32
2024-06-22,West,Electronics,Phone,9,238.38,0.05,2038.15
2024-06-22,West,Furniture,Desk,12,270.02,0.15,2754.2
2024-06-22,West,Office Supplies,Printer Ink,16,162.51,0.05,2470.15
2024-06-23,North,Electronics,Phone,29,67.63,0.15,1667.08
2024-06-23,North,Furniture,Chair,28,57.96,0.15,1379.45
2024-06-23,North,Office Supplies,Paper,44,365.6,0.15,13673.44
2024-06-23,South,Electronics,Tablet,17,481.2,0.15,6953.34
2024-06-23,South,Furniture,Chair,19,132.17,0.1,2260.11
2024-06-23,South,Office Supplies,Paper,26,173.63,0.05,4288.66
2024-06-23,East,Electronics,Tablet,22,435.97,0.05,9111.77
2024-06-23,East,Furniture,Desk,20,236.62,0.05,4495.78
2024-06-23,East,Office Supplies,Printer Ink,33,384.26,0.05,12046.55
2024-06-23,West,Electronics,Phone,37,411.02,0.0,15207.74
2024-06-23,West,Furniture,Shelf,47,476.13,0.05,21259.2
2024-06-23,West,Office Supplies,Paper,24,300.51,0.0,7212.24
2024-06-24,North,Electronics,Phone,17,406.62,0.05,6566.91
2024-06-24,North,Furniture,Chair,37,419.33,0.05,14739.45
2024-06-24,North,Office Supplies,Paper,37,468.58,0.05,16470.59
2024-06-24,South,Electronics,Laptop,23,134.4,0.1,2782.08
2024-06-24,South,Furniture,Desk,38,180.34,0.15,5824.98
2024-06-24,South,Office Supplies,Printer Ink,14,391.12,0.1,4928.11
2024-06-24,East,Electronics,Phone,20,101.05,0.0,2021.0
2024-06-24,East,Furniture,Chair,20,351.0,0.1,6318.0
2024-06-24,East,Office Supplies,Printer Ink,20,284.82,0.15,4841.94
2024-06-24,West,Electronics,Phone,25,483.45,0.15,10273.31
2024-06-24,West,Furniture,Desk,36,136.86,0.15,4187.92
2024-06-24,West,Office Supplies,Stapler,24,370.88,0.0,8901.12
2024-06-25,North,Electronics,Laptop,42,221.09,0.05,8821.49
2024-06-25,North,Furniture,Shelf,37,366.93,0.0,13576.41
2024-06-25,North,Office Supplies,Printer Ink,49,376.16,0.1,16588.66
2024-06-25,South,Electronics,Laptop,30,412.78,0.05,11764.23
2024-06-25,South,Furniture,Chair,11,189.21,0.05,1977.24
2024-06-25,South,Office Supplies,Stapler,28,110.71,0.0,3099.88
2024-06-25,East,Electronics,Tablet,36,105.69,0.15,3234.11
2024-06-25,East,Furniture,Chair,28,473.01,0.05,12582.07
2024-06-25,East,Office Supplies,Stapler,29,174.34,0.15,4297.48
2024-06-25,West,Electronics,Tablet,22,459.05,0.0,10099.1
2024-06-25,West,Furniture,Shelf,12,147.22,0.05,1678.31
2024-06-25,West,Office Supplies,Printer Ink,23,117.0,0.15,2287.35
2024-06-26,North,Electronics,Phone,47,499.74,0.1,21139.0
2024-06-26,North,Furniture,Desk,43,264.67,0.1,10242.73
2024-06-26,North,Office Supplies,Stapler,16,302.3,0.1,4353.12
2024-06-26,South,Electronics,Laptop,41,383.03,0.05,14919.02
2024-06-26,South,Furniture,Shelf,30,170.47,0.15,4346.99
2024-06-26,South,Office Supplies,Stapler,8,355.7,0.05,2703.32
2024-06-26,East,Electronics,Phone,30,275.77,0.15,7032.13
2024-06-26,East,Furniture,Chair,12,440.45,0.0,5285.4
2024-06-26,East,Office Supplies,Printer Ink,18,253.94,0.1,4113.83
2024-06-26,West,Electronics,Laptop,39,103.94,0.15,3445.61
2024-06-26,West,Furniture,Shelf,43,50.2,0.15,1834.81
2024-06-26,West,Office Supplies,Stapler,43,117.38,0.05,4794.97
2024-06-27,North,Electronics,Phone,19,85.31,0.05,1539.85
2024-06-27,North,Furniture,Desk,48,27.61,0.1,1192.75
2024-06-27,North,Office Supplies,Paper,9,142.24,0.05,1216.15
2024-06-27,South,Electronics,Laptop,39,46.84,0.05,1735.42
2024-06-27,South,Furniture,Chair,37,240.79,0.0,8909.23
2024-06-27,South,Office Supplies,Paper,47,96.58,0.05,4312.3
2024-06-27,East,Electronics,Tablet,18,289.57,0.15,4430.42
2024-06-27,East,Furniture,Desk,6,173.03,0.1,934.36
2024-06-27,East,Office Supplies,Paper,21,259.57,0.05,5178.42
2024-06-27,West,Electronics,Tablet,48,135.71,0.15,5536.97
2024-06-27,West,Furniture,Chair,10,162.66,0.05,1545.27
2024-06-27,West,Office Supplies,Stapler,22,64.41,0.15,1204.47
2024-06-28,North,Electronics,Tablet,38,499.93,0.1,17097.61
2024-06-28,North,Furniture,Shelf,26,94.81,0.0,2465.06
2024-06-28,North,Office Supplies,Printer Ink,48,64.94,0.1,2805.41
2024-06-28,South,Electronics,Phone,27,449.12,0.1,10913.62
2024-06-28,South,Furniture,Chair,46,63.4,0.0,2916.4
2024-06-28,South,Office Supplies,Printer Ink,32,252.17,0.05,7665.97
2024-06-28,East,Electronics,Tablet,32,44.59,0.05,1355.54
2024-06-28,East,Furniture,Chair,49,352.41,0.15,14677.88
2024-06-28,East,Office Supplies,Stapler,40,390.96,0.0,15638.4
2024-06-28,West,Electronics,Tablet,34,269.69,0.1,8252.51
2024-06-28,West,Furniture,Shelf,30,92.68,0.05,2641.38
2024-06-28,West,Office Supplies,Stapler,44,111.38,0.05,4655.68
2024-06-29,North,Electronics,Phone,32,42.67,0.0,1365.44
